dataset,prefix,model,precision,batch,profile,samples,gpu_active_mean_percent,gpu_active_p95_percent,emc_bandwidth_mean_percent,emc_bandwidth_p95_percent,cpu_mean_across_cores_percent,cpu_p95_across_cores_percent,fan_fields,throttle_fields,forward_time_fraction_of_meta_duration
Clone1,mobilenet_v2_fp16_fast_BS1,mobilenet_v2,fp16,1,fast,2218,9.971145175834085,15.0,2.988728584310189,3.0,20.50849113315299,22.666666666666668,0,0,0.6618032288497626
Clone1,mobilenet_v2_fp16_fast_BS128,mobilenet_v2,fp16,128,fast,1214,17.562602965403624,99.0,7.720757825370676,14.0,22.489428885227895,30.833333333333332,0,0,0.1701702531369999
Clone1,mobilenet_v2_fp16_fast_BS16,mobilenet_v2,fp16,16,fast,779,16.666238767650835,99.0,10.681643132220795,12.0,22.65618314077878,26.18333333333332,0,0,0.1761452519257929
Clone1,mobilenet_v2_fp16_fast_BS32,mobilenet_v2,fp16,32,fast,1194,19.738693467336685,99.0,7.30569514237856,9.0,22.485203796761585,28.333333333333332,0,0,0.1863683183579824
Clone1,mobilenet_v2_fp16_fast_BS4,mobilenet_v2,fp16,4,fast,1039,14.964388835418672,46.0,6.816169393647738,7.0,22.534007058068653,25.666666666666668,0,0,0.3623117065620026
Clone1,mobilenet_v2_fp16_fast_BS64,mobilenet_v2,fp16,64,fast,784,14.190051020408163,99.0,11.237244897959183,14.0,21.49957482993197,25.166666666666668,0,0,0.1647484576473043
Clone1,mobilenet_v2_fp16_fast_BS8,mobilenet_v2,fp16,8,fast,826,16.433414043583536,83.75,9.353510895883778,10.0,23.626715092816784,27.166666666666668,0,0,0.2287616819205356
Clone1,mobilenet_v2_fp16_medium_BS1,mobilenet_v2,fp16,1,medium,2331,22.96053196053196,35.0,2.987129987129987,3.0,22.18053768053768,26.666666666666668,0,0,0.6547975488245316
Clone1,mobilenet_v2_fp16_medium_BS128,mobilenet_v2,fp16,128,medium,842,19.288598574821854,99.0,10.969121140142517,17.0,22.897664291369754,29.666666666666668,0,0,0.164823850497418
Clone1,mobilenet_v2_fp16_medium_BS16,mobilenet_v2,fp16,16,medium,868,28.1889400921659,99.0,9.758064516129032,11.0,21.1718509984639,24.774999999999995,0,0,0.2528763191863261
Clone1,mobilenet_v2_fp16_medium_BS32,mobilenet_v2,fp16,32,medium,892,20.109865470852018,99.0,9.737668161434977,11.0,22.185164424514202,26.241666666666656,0,0,0.2017161230859727
Clone1,mobilenet_v2_fp16_medium_BS4,mobilenet_v2,fp16,4,medium,1062,33.282485875706215,98.0,6.826741996233522,7.0,22.594161958568737,25.666666666666668,0,0,0.3586349656412912
Clone1,mobilenet_v2_fp16_medium_BS64,mobilenet_v2,fp16,64,medium,814,21.093366093366093,99.0,10.7997542997543,14.0,21.104832104832102,24.89166666666665,0,0,0.1849639836766834
Clone1,mobilenet_v2_fp16_medium_BS8,mobilenet_v2,fp16,8,medium,951,30.66982124079916,99.0,8.343848580441641,9.0,21.346827900455665,25.0,0,0,0.3051604383590325
Clone1,mobilenet_v2_fp16_slow_BS1,mobilenet_v2,fp16,1,slow,3266,16.721984078383343,28.0,1.9960195958358848,2.0,21.417891406409474,24.833333333333332,0,0,0.6534152547773321
Clone1,mobilenet_v2_fp16_slow_BS128,mobilenet_v2,fp16,128,slow,1220,18.455737704918032,99.0,7.7639344262295085,14.0,22.345628415300546,30.174999999999994,0,0,0.1730639908115916
Clone1,mobilenet_v2_fp16_slow_BS16,mobilenet_v2,fp16,16,slow,1241,20.174858984689767,99.0,6.873489121676068,8.0,22.830513027128656,28.333333333333332,0,0,0.2087691088952635
Clone1,mobilenet_v2_fp16_slow_BS32,mobilenet_v2,fp16,32,slow,1220,20.981967213114753,99.0,7.178688524590164,9.0,22.192213114754097,28.166666666666668,0,0,0.1958348494412776
Clone1,mobilenet_v2_fp16_slow_BS4,mobilenet_v2,fp16,4,slow,1574,21.949174078780178,80.0,4.710292249047014,5.0,23.546484540448965,28.0,0,0,0.3595582610396796
Clone1,mobilenet_v2_fp16_slow_BS64,mobilenet_v2,fp16,64,slow,1203,18.822111388196177,99.0,7.457190357439734,10.0,22.39761706844001,29.0,0,0,0.1810051358578467
Clone1,mobilenet_v2_fp16_slow_BS8,mobilenet_v2,fp16,8,slow,1293,22.82366589327146,99.0,6.128383604021655,7.0,24.55155968032998,29.833333333333332,0,0,0.2332384564661823
Clone1,mobilenet_v2_fp32_fast_BS1,mobilenet_v2,fp32,1,fast,2970,20.221885521885522,38.0,4.024579124579125,4.0,20.804882154882154,23.833333333333332,0,0,0.6241489154967458
Clone1,mobilenet_v2_fp32_fast_BS128,mobilenet_v2,fp32,128,fast,1422,30.454289732770746,99.0,12.936708860759493,23.0,18.774496015002345,29.0,0,0,0.2841570633515584
Clone1,mobilenet_v2_fp32_fast_BS16,mobilenet_v2,fp32,16,fast,1386,29.762626262626263,99.0,11.733766233766234,13.0,19.645141895141897,24.5,0,0,0.2978227001824266
Clone1,mobilenet_v2_fp32_fast_BS32,mobilenet_v2,fp32,32,fast,885,29.51186440677966,99.0,18.87683615819209,22.0,18.660640301318267,23.166666666666668,0,0,0.2787533181914854
Clone1,mobilenet_v2_fp32_fast_BS4,mobilenet_v2,fp32,4,fast,975,28.34974358974359,92.0,15.21025641025641,17.0,22.472820512820512,25.666666666666668,0,0,0.3248349734609084
Clone1,mobilenet_v2_fp32_fast_BS64,mobilenet_v2,fp32,64,fast,887,29.826381059751974,99.0,19.352874859075534,25.0,18.95997745208568,23.616666666666656,0,0,0.2798239198289614
Clone1,mobilenet_v2_fp32_fast_BS8,mobilenet_v2,fp32,8,fast,899,29.530589543937708,99.0,17.46718576195773,19.0,20.70337411939192,23.666666666666668,0,0,0.2915622726560469
Clone1,mobilenet_v2_fp32_medium_BS1,mobilenet_v2,fp32,1,medium,2121,37.62046204620462,61.0,5.9372937293729375,6.0,21.31188118811881,25.333333333333332,0,0,0.6219977359338719
Clone1,mobilenet_v2_fp32_medium_BS128,mobilenet_v2,fp32,128,medium,965,29.23937823834197,99.0,18.847668393782385,29.0,19.830397236614857,28.633333333333326,0,0,0.267858249538127
Clone1,mobilenet_v2_fp32_medium_BS16,mobilenet_v2,fp32,16,medium,1087,34.24747010119595,99.0,15.025758969641215,17.0,19.18690585709905,22.666666666666668,0,0,0.3117153852262057
Clone1,mobilenet_v2_fp32_medium_BS32,mobilenet_v2,fp32,32,medium,943,31.94591728525981,99.0,17.7932131495228,21.0,18.039413220219156,22.816666666666663,0,0,0.3043443712439956
Clone1,mobilenet_v2_fp32_medium_BS4,mobilenet_v2,fp32,4,medium,1194,41.54271356783919,99.0,12.642378559463987,14.0,18.947934115019542,21.833333333333332,0,0,0.4337242549972759
Clone1,mobilenet_v2_fp32_medium_BS64,mobilenet_v2,fp32,64,medium,978,28.585889570552148,99.0,17.558282208588956,23.0,19.82430129516019,25.5,0,0,0.2726509356224414
Clone1,mobilenet_v2_fp32_medium_BS8,mobilenet_v2,fp32,8,medium,1045,35.67177033492823,99.0,15.222966507177034,17.0,18.372886762360444,21.666666666666668,0,0,0.3776586897277184
Clone1,mobilenet_v2_fp32_slow_BS1,mobilenet_v2,fp32,1,slow,3003,26.824841824841826,49.0,3.997002997002997,4.0,20.893439893439893,24.166666666666668,0,0,0.6264463208212772
Clone1,mobilenet_v2_fp32_slow_BS128,mobilenet_v2,fp32,128,slow,1413,31.05237084217976,99.0,13.003538570417552,23.0,18.859164897381458,28.833333333333332,0,0,0.2859403089417348
Clone1,mobilenet_v2_fp32_slow_BS16,mobilenet_v2,fp32,16,slow,1437,31.497564370215727,99.0,11.433542101600557,13.0,19.345047552771977,24.666666666666668,0,0,0.3109407195445854
Clone1,mobilenet_v2_fp32_slow_BS32,mobilenet_v2,fp32,32,slow,1390,30.107194244604315,99.0,12.185611510791366,15.0,19.067505995203838,24.833333333333332,0,0,0.2996556408657247
Clone1,mobilenet_v2_fp32_slow_BS4,mobilenet_v2,fp32,4,slow,1596,36.271929824561404,99.0,9.461152882205514,10.0,22.169590643274855,26.833333333333332,0,0,0.3682257690404649
Clone1,mobilenet_v2_fp32_slow_BS64,mobilenet_v2,fp32,64,slow,1410,30.758156028368795,99.0,12.256737588652483,17.0,18.97352245862884,27.333333333333332,0,0,0.2904737688586361
Clone1,mobilenet_v2_fp32_slow_BS8,mobilenet_v2,fp32,8,slow,1488,34.70161290322581,99.0,10.747983870967742,12.0,20.623655913978496,25.333333333333332,0,0,0.3330501921703528
Clone1,mobilenet_v2_fp64_fast_BS1,mobilenet_v2,fp64,1,fast,2960,74.64662162162162,99.0,9.788175675675676,10.0,14.552139639639641,16.666666666666668,0,0,0.741646699493804
Clone1,mobilenet_v2_fp64_fast_BS128,mobilenet_v2,fp64,128,fast,3241,77.39802530083307,99.0,11.991360691144708,21.0,6.1377661215674175,25.0,0,0,0.767032365702755
Clone1,mobilenet_v2_fp64_fast_BS16,mobilenet_v2,fp64,16,fast,5551,81.36732120338678,99.0,6.602954422626554,8.0,5.638233351348106,11.833333333333334,0,0,0.8207567954810049
Clone1,mobilenet_v2_fp64_fast_BS32,mobilenet_v2,fp64,32,fast,5293,80.6066502928396,99.0,6.984507840544115,9.0,5.824359216575351,18.166666666666668,0,0,0.8090956133927047
Clone1,mobilenet_v2_fp64_fast_BS4,mobilenet_v2,fp64,4,fast,3257,78.30211851396992,99.0,10.51151366287995,11.0,7.210725616620612,9.5,0,0,0.7742267314801127
Clone1,mobilenet_v2_fp64_fast_BS64,mobilenet_v2,fp64,64,fast,3068,76.87972620599739,99.0,11.854302477183833,17.0,6.149228596262494,21.166666666666668,0,0,0.7716428152771899
Clone1,mobilenet_v2_fp64_fast_BS8,mobilenet_v2,fp64,8,fast,5904,81.48306233062331,99.0,6.273712737127371,7.0,5.720387308039746,8.666666666666666,0,0,0.8256295367568652
Clone1,mobilenet_v2_fp64_medium_BS1,mobilenet_v2,fp64,1,medium,2970,73.04511784511784,99.0,9.803030303030303,10.0,14.685746352413018,16.833333333333332,0,0,0.7402325076829795
Clone1,mobilenet_v2_fp64_medium_BS128,mobilenet_v2,fp64,128,medium,3277,76.87824229478181,99.0,11.893194995422643,20.0,6.321432204251857,25.666666666666668,0,0,0.762611605955815
Clone1,mobilenet_v2_fp64_medium_BS16,mobilenet_v2,fp64,16,medium,2952,76.14972899728997,99.0,11.765921409214092,13.0,6.212116079494128,9.0,0,0,0.7780582301495195
Clone1,mobilenet_v2_fp64_medium_BS32,mobilenet_v2,fp64,32,medium,2930,73.80580204778157,99.0,12.091467576791809,15.0,7.57901023890785,15.333333333333334,0,0,0.7420521251024477
Clone1,mobilenet_v2_fp64_medium_BS4,mobilenet_v2,fp64,4,medium,3526,70.53346568349404,99.0,9.71979580260919,10.0,9.593495934959348,12.166666666666666,0,0,0.7146251955238637
Clone1,mobilenet_v2_fp64_medium_BS64,mobilenet_v2,fp64,64,medium,3136,76.76211734693878,99.0,11.610969387755102,17.0,6.946641156462584,23.333333333333332,0,0,0.7630649902070321
Clone1,mobilenet_v2_fp64_medium_BS8,mobilenet_v2,fp64,8,medium,3148,73.3777001270648,99.0,11.038754764930115,12.0,6.496982210927573,8.833333333333334,0,0,0.78074229055012
Clone1,mobilenet_v2_fp64_slow_BS1,mobilenet_v2,fp64,1,slow,5640,76.2445035460993,99.0,5.210815602836879,6.0,12.577955082742317,15.666666666666666,0,0,0.7662100942816732
Clone1,mobilenet_v2_fp64_slow_BS128,mobilenet_v2,fp64,128,slow,6417,77.85631915225183,99.0,6.42122487143525,13.0,6.240117396498883,27.5,0,0,0.7914404489571896
Clone1,mobilenet_v2_fp64_slow_BS16,mobilenet_v2,fp64,16,slow,5566,81.32159540064679,99.0,6.578871721164211,8.0,5.647772188286022,11.833333333333334,0,0,0.8192669970425018
Clone1,mobilenet_v2_fp64_slow_BS32,mobilenet_v2,fp64,32,slow,5322,80.22547914317926,99.0,6.937241638481773,9.0,5.7980709006639115,18.166666666666668,0,0,0.8084057115165643
Clone1,mobilenet_v2_fp64_slow_BS4,mobilenet_v2,fp64,4,slow,6069,80.51771296753996,99.0,5.953204811336299,6.0,6.4700115340253745,9.333333333333334,0,0,0.8236205537890765
Clone1,mobilenet_v2_fp64_slow_BS64,mobilenet_v2,fp64,64,slow,5777,81.82447637181929,99.0,6.667993768391899,11.0,5.466966707056719,24.5,0,0,0.8177507191680938
Clone1,mobilenet_v2_fp64_slow_BS8,mobilenet_v2,fp64,8,slow,5882,81.69381162869772,99.0,6.293097585855151,7.0,5.732800634704749,8.833333333333334,0,0,0.8288505342990307
Clone1,resnet50_fp16_fast_BS1,resnet50,fp16,1,fast,3545,28.01241184767278,44.0,5.530042313117066,6.0,21.09666196520921,24.0,0,0,0.6829895251205251
Clone1,resnet50_fp16_fast_BS128,resnet50,fp16,128,fast,1465,31.789078498293517,99.0,13.69419795221843,24.0,18.727531285551766,30.333333333333332,0,0,0.3016342273322711
Clone1,resnet50_fp16_fast_BS16,resnet50,fp16,16,fast,945,33.57248677248677,99.0,19.210582010582012,21.0,18.755555555555556,22.133333333333326,0,0,0.3139710649263104
Clone1,resnet50_fp16_fast_BS32,resnet50,fp16,32,fast,930,29.350537634408603,99.0,19.36989247311828,23.0,18.05035842293907,22.166666666666668,0,0,0.3025336457338283
Clone1,resnet50_fp16_fast_BS4,resnet50,fp16,4,fast,1625,39.96123076923077,99.0,11.339076923076924,12.0,23.456512820512817,27.833333333333332,0,0,0.3861664675762671
Clone1,resnet50_fp16_fast_BS64,resnet50,fp16,64,fast,942,30.00424628450106,99.0,19.674097664543524,25.0,18.27140835102618,22.833333333333332,0,0,0.2986576986109813
Clone1,resnet50_fp16_fast_BS8,resnet50,fp16,8,fast,968,33.053719008264466,99.0,18.39876033057851,20.0,20.609676308539942,23.666666666666668,0,0,0.342214799692017
Clone1,resnet50_fp16_medium_BS1,resnet50,fp16,1,medium,2589,48.92352259559676,73.0,7.607570490536887,8.0,21.507789365263296,25.666666666666668,0,0,0.6804246505606264
Clone1,resnet50_fp16_medium_BS128,resnet50,fp16,128,medium,965,31.82383419689119,99.0,20.5139896373057,31.799999999999955,17.962867012089806,27.333333333333332,0,0,0.2955464714560724
Clone1,resnet50_fp16_medium_BS16,resnet50,fp16,16,medium,998,34.1813627254509,99.0,18.196392785571142,20.0,18.13877755511022,21.5,0,0,0.3556818053095358
Clone1,resnet50_fp16_medium_BS32,resnet50,fp16,32,medium,980,34.0969387755102,99.0,18.479591836734695,22.0,17.391666666666666,21.508333333333326,0,0,0.3343675058814562
Clone1,resnet50_fp16_medium_BS4,resnet50,fp16,4,medium,1290,40.58914728682171,99.0,14.404651162790698,16.0,21.217829457364342,24.0,0,0,0.4515233601760748
Clone1,resnet50_fp16_medium_BS64,resnet50,fp16,64,medium,978,31.75357873210634,99.0,18.916155419222903,25.0,18.02402862985685,23.166666666666668,0,0,0.3117222093048513
Clone1,resnet50_fp16_medium_BS8,resnet50,fp16,8,medium,1113,41.090745732255165,99.0,16.20934411500449,19.0,18.201108116202455,21.5,0,0,0.4176550061362621
Clone1,resnet50_fp16_slow_BS1,resnet50,fp16,1,slow,3683,34.77898452348629,56.0,5.035297311973935,6.0,20.992488007964525,24.0,0,0,0.6892390165199871
Clone1,resnet50_fp16_slow_BS128,resnet50,fp16,128,slow,1461,32.87268993839836,99.0,13.735112936344969,24.0,18.55258955053616,30.5,0,0,0.3047357562223303
Clone1,resnet50_fp16_slow_BS16,resnet50,fp16,16,slow,1506,34.52988047808765,99.0,12.261620185922975,14.0,19.274236387782203,24.0,0,0,0.3458292386014724
Clone1,resnet50_fp16_slow_BS32,resnet50,fp16,32,slow,1436,35.126740947075206,99.0,12.772980501392757,16.0,18.873607242339833,24.5,0,0,0.3333019446220421
Clone1,resnet50_fp16_slow_BS4,resnet50,fp16,4,slow,1767,44.264855687606115,99.0,10.554046406338427,11.0,21.964534993397475,26.333333333333332,0,0,0.4338894282432969
Clone1,resnet50_fp16_slow_BS64,resnet50,fp16,64,slow,1474,32.377883310719135,99.0,12.691316146540027,18.0,18.781433740388966,28.724999999999984,0,0,0.3171839805497191
Clone1,resnet50_fp16_slow_BS8,resnet50,fp16,8,slow,1639,39.22208663819402,99.0,11.08541793776693,12.0,19.315436241610737,23.833333333333332,0,0,0.3804295788336582
Clone1,resnet50_fp32_fast_BS1,resnet50,fp32,1,fast,2075,51.48144578313253,80.0,20.258795180722892,21.0,19.919196787148593,22.166666666666668,0,0,0.638521127515953
Clone1,resnet50_fp32_fast_BS128,resnet50,fp32,128,fast,2244,51.93716577540107,99.0,17.999108734402853,30.0,12.047162804515745,27.0,0,0,0.5042062898876903
Clone1,resnet50_fp32_fast_BS16,resnet50,fp32,16,fast,2144,52.380130597014926,99.0,19.87919776119403,22.0,13.220226990049753,18.833333333333332,0,0,0.540502230900161
Clone1,resnet50_fp32_fast_BS32,resnet50,fp32,32,fast,2098,53.455195424213535,99.0,19.456148713060056,23.0,12.666984429615509,19.333333333333332,0,0,0.5354578529478563
Clone1,resnet50_fp32_fast_BS4,resnet50,fp32,4,fast,1501,55.21585609593604,99.0,29.557628247834778,32.0,14.84865645125472,17.666666666666668,0,0,0.5583537219440254
Clone1,resnet50_fp32_fast_BS64,resnet50,fp32,64,fast,1285,49.28560311284047,99.0,30.58988326848249,38.799999999999955,12.770298313878083,21.5,0,0,0.4885854936560085
Clone1,resnet50_fp32_fast_BS8,resnet50,fp32,8,fast,1393,52.315147164393395,99.0,29.553481694185212,32.0,13.574539363484089,16.333333333333332,0,0,0.516265726419753
Clone1,resnet50_fp32_medium_BS1,resnet50,fp32,1,medium,2195,60.85558086560364,97.0,19.420956719817767,21.0,20.326955201214883,23.716666666666622,0,0,0.6449067092239791
Clone1,resnet50_fp32_medium_BS128,resnet50,fp32,128,medium,1380,49.6463768115942,99.0,28.894202898550724,54.0,14.129227053140099,28.666666666666668,0,0,0.475559136132945
Clone1,resnet50_fp32_medium_BS16,resnet50,fp32,16,medium,1490,45.48859060402685,99.0,28.34026845637584,32.0,14.876845637583893,18.166666666666668,0,0,0.4735127080653749
Clone1,resnet50_fp32_medium_BS32,resnet50,fp32,32,medium,1309,50.56378915202445,99.0,30.51948051948052,35.0,12.720651897122485,17.166666666666668,0,0,0.5072595543465823
Clone1,resnet50_fp32_medium_BS4,resnet50,fp32,4,medium,1730,52.19248554913295,99.0,25.846820809248555,29.549999999999955,16.452697495183045,19.0,0,0,0.5264772413126095
Clone1,resnet50_fp32_medium_BS64,resnet50,fp32,64,medium,1350,48.36148148148148,99.0,29.176296296296297,38.0,14.360493827160491,24.833333333333332,0,0,0.4811359018702614
Clone1,resnet50_fp32_medium_BS8,resnet50,fp32,8,medium,1533,51.142857142857146,99.0,26.94259621656882,31.0,12.688627962600567,15.833333333333334,0,0,0.4988101738523811
Clone1,resnet50_fp32_slow_BS1,resnet50,fp32,1,slow,3226,58.86825790452573,94.0,13.148791072535648,14.0,20.220551766893987,23.333333333333332,0,0,0.6552161623932639
Clone1,resnet50_fp32_slow_BS128,resnet50,fp32,128,slow,2177,54.496095544327055,99.0,18.55305466237942,31.0,13.15472362578472,29.19999999999997,0,0,0.5215805264567116
Clone1,resnet50_fp32_slow_BS16,resnet50,fp32,16,slow,2169,54.5154449054864,99.0,19.665283540802214,22.0,13.295912094667283,19.333333333333332,0,0,0.5467418685281363
Clone1,resnet50_fp32_slow_BS32,resnet50,fp32,32,slow,2115,54.42600472813239,99.0,19.340898345153665,23.0,12.671788810086682,19.833333333333332,0,0,0.5381568460184654
Clone1,resnet50_fp32_slow_BS4,resnet50,fp32,4,slow,2565,58.42066276803119,99.0,17.72748538011696,19.0,14.035412605588043,17.63333333333329,0,0,0.5860414627567448
Clone1,resnet50_fp32_slow_BS64,resnet50,fp32,64,slow,2102,53.80209324452902,99.0,18.923406279733587,26.0,13.023549000951474,26.833333333333332,0,0,0.5243057187961503
Clone1,resnet50_fp32_slow_BS8,resnet50,fp32,8,slow,2295,54.870152505446626,99.0,18.322004357298475,20.0,13.449237472766885,17.166666666666668,0,0,0.5570958464486082
Clone1,resnet50_fp64_fast_BS1,resnet50,fp64,1,fast,50031,95.7477164158222,99.0,2.931862245407847,3.0,1.9175444557707555,3.1666666666666665,0,0,0.9709388887454256
Clone1,resnet50_fp64_fast_BS128,resnet50,fp64,128,fast,47475,95.25259610321221,99.0,6.867446024223275,28.0,1.776120765315078,8.166666666666666,0,0,0.9625356146468927
Clone1,resnet50_fp64_fast_BS16,resnet50,fp64,16,fast,21280,95.81207706766918,99.0,8.868703007518796,16.0,1.1956140350877191,6.0,0,0,0.9683352742121156
Clone1,resnet50_fp64_fast_BS32,resnet50,fp64,32,fast,22787,96.08500460789047,99.0,19.305042348707598,36.0,1.153881599157414,8.833333333333334,0,0,0.9701382443074272
Clone1,resnet50_fp64_fast_BS4,resnet50,fp64,4,fast,45936,96.55222483455242,99.0,2.884360849878091,3.0,1.4471873911529083,4.166666666666667,0,0,0.9760297832102554
Clone1,resnet50_fp64_fast_BS64,resnet50,fp64,64,fast,46432,96.82206237077877,99.0,10.797424190213645,25.0,1.2807187571789571,2.0,0,0,0.9770407968678928
Clone1,resnet50_fp64_fast_BS8,resnet50,fp64,8,fast,44626,96.72845426433021,99.0,4.457177430197643,8.0,1.3500575150510168,5.5,0,0,0.9767311682914536
Clone1,resnet50_fp64_medium_BS1,resnet50,fp64,1,medium,25779,93.41297179875092,99.0,4.000232747585244,4.0,2.9932179939744232,4.333333333333333,0,0,0.945507261550951
Clone1,resnet50_fp64_medium_BS128,resnet50,fp64,128,medium,23699,95.81627916789738,99.0,12.947592725431452,47.0,1.5441861119315867,3.6666666666666665,0,0,0.9648975558970668
Clone1,resnet50_fp64_medium_BS16,resnet50,fp64,16,medium,21275,95.81527614571092,99.0,8.639435957696827,16.0,1.1936858597728162,5.833333333333333,0,0,0.9685055683975218
Clone1,resnet50_fp64_medium_BS32,resnet50,fp64,32,medium,22871,95.77416816055266,99.0,19.511346246338157,37.0,1.5075568769766663,10.666666666666666,0,0,0.9665619419843244
Clone1,resnet50_fp64_medium_BS4,resnet50,fp64,4,medium,23531,94.52819684671285,99.0,4.792741489949428,5.0,1.8907327922031931,4.166666666666667,0,0,0.9557416422063066
Clone1,resnet50_fp64_medium_BS64,resnet50,fp64,64,medium,23721,95.41562328738249,99.0,20.433286960920704,41.0,1.1471480966232452,7.333333333333333,0,0,0.9617759889370696
Clone1,resnet50_fp64_medium_BS8,resnet50,fp64,8,medium,22582,95.89217075546895,99.0,7.990302010450802,11.0,1.2074070793847609,4.0,0,0,0.9692355043553096
Clone1,resnet50_fp64_slow_BS1,resnet50,fp64,1,slow,49970,96.2555933560136,99.0,2.96129677806684,3.0,1.9475485291174706,3.1666666666666665,0,0,0.972087990069546
Clone1,resnet50_fp64_slow_BS128,resnet50,fp64,128,slow,48927,92.4705990557361,99.0,6.623255053446972,27.0,1.9567621149876344,10.5,0,0,0.9597215028101148
Clone1,resnet50_fp64_slow_BS16,resnet50,fp64,16,slow,42035,96.65067205899845,99.0,4.795408588081361,11.0,1.3539590024186194,7.833333333333333,0,0,0.9758830804228256
Clone1,resnet50_fp64_slow_BS32,resnet50,fp64,32,slow,45047,96.68055586387551,99.0,10.02242102692743,21.0,1.2906741847403822,4.833333333333333,0,0,0.9773263505328263
Clone1,resnet50_fp64_slow_BS4,resnet50,fp64,4,slow,45917,96.67430363481935,99.0,2.8599647189494086,3.0,1.4271475343191704,4.166666666666667,0,0,0.9764673127508758
Clone1,resnet50_fp64_slow_BS64,resnet50,fp64,64,slow,46443,96.8160110242663,99.0,10.778761061946902,25.0,1.2843234358963316,2.0,0,0,0.9770166965530536
Clone1,resnet50_fp64_slow_BS8,resnet50,fp64,8,slow,44618,96.75377650275674,99.0,4.439038056389798,8.0,1.3722115140376827,5.5,0,0,0.9769032057118792
Clone2,mobilenet_v2_fp16_fast_BS1,mobilenet_v2,fp16,1,fast,2197,10.250796540737369,15.0,3.8607191624943105,4.0,20.57062661204673,22.833333333333332,0,0,0.6594164378494899
Clone2,mobilenet_v2_fp16_fast_BS128,mobilenet_v2,fp16,128,fast,799,15.033792240300375,99.0,12.06883604505632,18.0,21.207551105548607,27.166666666666668,0,0,0.1613277278134586
Clone2,mobilenet_v2_fp16_fast_BS16,mobilenet_v2,fp16,16,fast,785,17.77452229299363,99.0,11.299363057324841,13.0,22.654352441613586,26.333333333333332,0,0,0.1762579209301986
Clone2,mobilenet_v2_fp16_fast_BS32,mobilenet_v2,fp16,32,fast,1161,19.22566752799311,99.0,8.142118863049095,10.0,22.866637955785244,28.666666666666668,0,0,0.1915994148797331
Clone2,mobilenet_v2_fp16_fast_BS4,mobilenet_v2,fp16,4,fast,1562,16.397567221510883,64.0,5.108834827144686,6.0,23.747865983781477,28.0,0,0,0.3719929412640246
Clone2,mobilenet_v2_fp16_fast_BS64,mobilenet_v2,fp16,64,fast,1193,18.887678122380553,99.0,8.188600167644594,11.0,22.51620564403465,28.666666666666668,0,0,0.1756392102604772
Clone2,mobilenet_v2_fp16_fast_BS8,mobilenet_v2,fp16,8,fast,816,17.15686274509804,84.25,10.172794117647058,11.0,23.97222222222222,27.541666666666668,0,0,0.2339823515903807
Clone2,mobilenet_v2_fp16_medium_BS1,mobilenet_v2,fp16,1,medium,2316,23.41839378238342,35.0,3.2361830742659756,4.0,22.83347725964306,27.666666666666668,0,0,0.6549115416864747
Clone2,mobilenet_v2_fp16_medium_BS128,mobilenet_v2,fp16,128,medium,845,19.41656804733728,99.0,11.681656804733727,18.0,22.77889546351085,29.166666666666668,0,0,0.1656142121496127
Clone2,mobilenet_v2_fp16_medium_BS16,mobilenet_v2,fp16,16,medium,907,23.52039691289967,99.0,10.092613009922822,11.0,22.75652333700845,26.666666666666668,0,0,0.2427312420461284
Clone2,mobilenet_v2_fp16_medium_BS32,mobilenet_v2,fp16,32,medium,835,23.561676646706587,99.0,10.930538922155689,13.0,20.300798403193614,23.666666666666668,0,0,0.2179229785861529
Clone2,mobilenet_v2_fp16_medium_BS4,mobilenet_v2,fp16,4,medium,1071,32.31279178338002,96.0,7.1344537815126055,8.0,24.397603485838783,28.25,0,0,0.3711851728074992
Clone2,mobilenet_v2_fp16_medium_BS64,mobilenet_v2,fp16,64,medium,800,15.3075,99.0,11.50625,15.0,21.97416666666667,26.341666666666658,0,0,0.1900891812435098
Clone2,mobilenet_v2_fp16_medium_BS8,mobilenet_v2,fp16,8,medium,928,33.397629310344826,99.0,9.210129310344827,10.0,22.091056034482758,25.941666666666663,0,0,0.3129755534859066
Clone2,mobilenet_v2_fp16_slow_BS1,mobilenet_v2,fp16,1,slow,3391,16.129755234444115,27.0,2.967856089649071,3.0,21.087437334119727,23.833333333333332,0,0,0.6668824189561784
Clone2,mobilenet_v2_fp16_slow_BS128,mobilenet_v2,fp16,128,slow,1214,18.674629324546952,99.0,8.319604612850082,14.0,22.07976386600769,29.666666666666668,0,0,0.1740055679190107
Clone2,mobilenet_v2_fp16_slow_BS16,mobilenet_v2,fp16,16,slow,1245,21.989558232931728,99.0,7.472289156626506,8.0,23.036546184738956,28.166666666666668,0,0,0.2080401299884891
Clone2,mobilenet_v2_fp16_slow_BS32,mobilenet_v2,fp16,32,slow,1203,20.68079800498753,99.0,7.9243557772236075,10.0,22.29537267941258,27.833333333333332,0,0,0.1989409101756882
Clone2,mobilenet_v2_fp16_slow_BS4,mobilenet_v2,fp16,4,slow,1580,21.7,80.0,5.137341772151899,6.0,23.721624472573843,28.0,0,0,0.3704616150642797
Clone2,mobilenet_v2_fp16_slow_BS64,mobilenet_v2,fp16,64,slow,1214,19.538714991762767,99.0,8.07166392092257,11.0,22.54228445908841,29.0,0,0,0.1795950527322861
