dataset,prefix,model,precision,batch,profile,total_images,warmup_images,throughput_img_s,task_time_s,task_throughput_img_s,task_energy_J,task_energy_per_eval_image_J,task_energy_per_processed_image_J,task_edp_Js
Clone3,resnet50_fp16_fast_BS128,resnet50,fp16,128,fast,50000.0,6400,190.7386502438301,968.0,51.65289256198347,7309.834,0.14619668,0.12960698581560284,7075919.312
Clone3,resnet50_fp16_fast_BS16,resnet50,fp16,16,fast,50000.0,800,169.8867062030357,961.0,52.02913631633715,7227.119000000001,0.14454238,0.1422661220472441,6945261.359
Clone3,resnet50_fp16_fast_BS32,resnet50,fp16,32,fast,50000.0,1600,179.87326577544707,944.0,52.96610169491525,7063.948,0.14127896,0.13689821705426358,6668366.9120000005
Clone3,resnet50_fp16_fast_BS4,resnet50,fp16,4,fast,50000.0,200,126.19348309482837,1077.0,46.425255338904364,8187.982,0.16375964,0.1631072111553785,8818456.614
Clone3,resnet50_fp16_fast_BS64,resnet50,fp16,64,fast,50000.0,3200,111.7120212908826,1479.0,33.80662609871535,8883.9095,0.17767818999999999,0.16699078007518797,13139302.1505
Clone3,resnet50_fp16_fast_BS8,resnet50,fp16,8,fast,50000.0,400,151.12483402202955,1002.0,49.9001996007984,7636.058499999999,0.15272117,0.1515090972222222,7651330.617
Clone3,resnet50_fp16_medium_BS1,resnet50,fp16,1,medium,50000.0,50,29.4904737314433,2488.0,20.09646302250804,14585.4045,0.29170809000000003,0.2914166733266733,36288486.396
Clone3,resnet50_fp16_medium_BS128,resnet50,fp16,128,medium,50000.0,6400,181.89343729396003,982.0,50.91649694501018,7027.4465,0.14054893,0.12460011524822695,6900952.463
Clone3,resnet50_fp16_medium_BS16,resnet50,fp16,16,medium,50000.0,800,134.19230700969348,1151.0,43.440486533449175,7762.029,0.15524058000000002,0.15279584645669292,8934095.379
Clone3,resnet50_fp16_medium_BS32,resnet50,fp16,32,medium,50000.0,1600,154.8939213955374,1067.0,46.860356138706656,7237.833500000001,0.14475667,0.14026809108527133,7722768.344500001
Clone3,resnet50_fp16_medium_BS4,resnet50,fp16,4,medium,50000.0,200,85.95833140661423,1304.0,38.34355828220859,8788.569,0.17577137999999998,0.17507109561752987,11460293.976
Clone3,resnet50_fp16_medium_BS64,resnet50,fp16,64,medium,50000.0,3200,168.02515974344803,1034.0,48.355899419729205,7176.997,0.14353994,0.13490595864661656,7421014.898
Clone3,resnet50_fp16_medium_BS8,resnet50,fp16,8,medium,50000.0,400,105.6712017467275,1140.0,43.85964912280702,7873.9175,0.15747835,0.15622852182539682,8976265.95
Clone3,resnet50_fp16_slow_BS1,resnet50,fp16,1,slow,50000.0,50,21.01005149470904,3538.0,14.132278123233466,19082.951,0.38165902,0.3812777422577423,67515480.638
Clone3,resnet50_fp16_slow_BS128,resnet50,fp16,128,slow,50000.0,6400,117.17818206975952,1480.0,33.78378378378378,8898.2425,0.17796485,0.15777025709219858,13169398.9
Clone3,resnet50_fp16_slow_BS16,resnet50,fp16,16,slow,50000.0,800,97.03568234945958,1527.0,32.74394237066143,9108.332,0.18216664000000002,0.17929787401574804,13908422.964
Clone3,resnet50_fp16_slow_BS32,resnet50,fp16,32,slow,50000.0,1600,105.99204275509436,1474.0,33.921302578018995,8786.434,0.17572868,0.17027972868217053,12951203.715999998
Clone3,resnet50_fp16_slow_BS4,resnet50,fp16,4,slow,50000.0,200,65.62034505193346,1788.0,27.96420581655481,10687.6305,0.21375260999999998,0.2129010059760956,19109483.334
Clone3,resnet50_fp16_slow_BS64,resnet50,fp16,64,slow,50000.0,3200,109.5902406118664,1487.0,33.62474781439139,8868.502,0.17737004,0.16670116541353383,13187462.474000001
Clone3,resnet50_fp16_slow_BS8,resnet50,fp16,8,slow,50000.0,400,80.5729961144205,1637.0,30.543677458766034,9738.0115,0.19476023,0.1932145138888889,15941124.8255
Clone3,resnet50_fp32_fast_BS1,resnet50,fp32,1,fast,50000.0,50,24.25526522881372,3202.0,15.61524047470331,22108.313,0.44216626,0.44172453546453544,70790818.226
Clone3,resnet50_fp32_fast_BS128,resnet50,fp32,128,fast,50000.0,6400,81.8362467959826,1346.0,37.147102526002975,12322.135,0.24644270000000001,0.21847757092198583,16585593.71
Clone3,resnet50_fp32_fast_BS16,resnet50,fp32,16,fast,50000.0,800,43.486968853393854,2172.0,23.02025782688766,15135.473,0.30270946,0.2979423818897638,32874247.356
Clone3,resnet50_fp32_fast_BS32,resnet50,fp32,32,fast,50000.0,1600,78.91438194563526,1302.0,38.40245775729647,12013.808,0.24027616000000002,0.23282573643410853,15641978.016
Clone3,resnet50_fp32_fast_BS4,resnet50,fp32,4,fast,50000.0,200,59.40524344135027,1523.0,32.829940906106366,14615.899,0.29231798,0.29115336653386453,22260014.176999997
Clone3,resnet50_fp32_fast_BS64,resnet50,fp32,64,fast,50000.0,3200,47.15093302712714,2135.0,23.4192037470726,14608.125,0.2921625,0.2745888157894737,31188346.875
Clone3,resnet50_fp32_fast_BS8,resnet50,fp32,8,fast,50000.0,400,69.45976548360576,1417.0,35.28581510232886,13078.009,0.26156018,0.25948430555555557,18531538.753
Clone3,resnet50_fp32_medium_BS1,resnet50,fp32,1,medium,50000.0,50,34.25197231065076,2234.0,22.381378692927484,18023.254,0.36046508,0.360104975024975,40263949.436000004
Clone3,resnet50_fp32_medium_BS128,resnet50,fp32,128,medium,50000.0,6400,80.47430078523523,1366.0,36.603221083455345,12165.9475,0.24331895,0.2157082890070922,16618684.285
Clone3,resnet50_fp32_medium_BS16,resnet50,fp32,16,medium,50000.0,800,70.87324169249335,1516.0,32.98153034300792,12908.2145,0.25816429,0.2540987106299213,19568853.182
Clone3,resnet50_fp32_medium_BS32,resnet50,fp32,32,medium,50000.0,1600,75.36166999251827,1405.0,35.587188612099645,12249.2815,0.24498562999999998,0.23738917635658913,17210240.5075
Clone3,resnet50_fp32_medium_BS4,resnet50,fp32,4,medium,50000.0,200,55.38831051040805,1586.0,31.525851197982345,14643.039,0.29286078,0.29169400398406375,23223859.854000002
Clone3,resnet50_fp32_medium_BS64,resnet50,fp32,64,medium,50000.0,3200,78.84619538592713,1387.0,36.04902667627974,12020.339,0.24040678,0.22594622180451127,16672210.193
Clone3,resnet50_fp32_medium_BS8,resnet50,fp32,8,medium,50000.0,400,64.30725822970652,1655.0,30.211480362537763,13790.6475,0.27581295,0.2736239583333333,22823521.612499997
Clone3,resnet50_fp32_slow_BS1,resnet50,fp32,1,slow,50000.0,50,23.271308568168056,3296.0,15.169902912621358,22607.1135,0.45214227,0.4516905794205794,74513046.096
Clone3,resnet50_fp32_slow_BS128,resnet50,fp32,128,slow,50000.0,6400,46.949498886938976,2203.0,22.696323195642307,15089.644,0.30179288,0.2675468794326241,33242485.732
Clone3,resnet50_fp32_slow_BS16,resnet50,fp32,16,slow,50000.0,800,42.27166663379112,2209.0,22.634676324128566,15205.176,0.30410352,0.2993144881889764,33588233.784
Clone3,resnet50_fp32_slow_BS32,resnet50,fp32,32,slow,50000.0,1600,44.56977141336786,2127.0,23.507287259050305,14672.918,0.29345836,0.28435887596899223,31209296.586
Clone3,resnet50_fp32_slow_BS4,resnet50,fp32,4,slow,50000.0,200,33.24191786780735,2593.0,19.282684149633628,18230.9995,0.36461999000000006,0.3631673207171315,47272981.7035
Clone3,resnet50_fp32_slow_BS64,resnet50,fp32,64,slow,50000.0,3200,46.79870573616058,2132.0,23.452157598499063,14658.7135,0.29317427,0.275539727443609,31252377.182
Clone3,resnet50_fp32_slow_BS8,resnet50,fp32,8,slow,50000.0,400,39.425688752988464,2303.0,21.710811984368217,15864.748,0.31729496,0.31477674603174605,36536514.644
Clone3,resnet50_fp64_fast_BS1,resnet50,fp64,1,fast,50000.0,50,1.0194463366992164,50577.0,0.9885916523320877,242271.626,4.84543252,4.840591928071928,12253372028.202
Clone3,resnet50_fp64_fast_BS128,resnet50,fp64,128,fast,50000.0,6400,2.1756614427770407,26927.0,1.8568722843242842,171604.86049999998,3.43209721,3.0426393705673753,4620804078.683499
Clone3,resnet50_fp64_fast_BS16,resnet50,fp64,16,fast,50000.0,800,2.436335534219571,21539.0,2.321370537165142,132472.0105,2.6494402100000003,2.607716742125984,2853314634.1595
Clone3,resnet50_fp64_fast_BS32,resnet50,fp64,32,fast,50000.0,1600,2.30227636706144,23099.0,2.1645958699510803,161434.317,3.2286863400000003,3.128572034883721,3728971288.3830004
Clone3,resnet50_fp64_fast_BS4,resnet50,fp64,4,fast,50000.0,200,2.2036592397092045,23551.0,2.1230520996985267,137691.5675,2.75383135,2.742859910358566,3242774106.1925
Clone3,resnet50_fp64_fast_BS64,resnet50,fp64,64,fast,50000.0,3200,2.300582951479446,23833.0,2.0979314396005537,169032.137,3.38064274,3.1772958082706766,4028542921.121
Clone3,resnet50_fp64_fast_BS8,resnet50,fp64,8,fast,50000.0,400,2.27429152521977,22878.0,2.1855057260250024,140320.321,2.80640642,2.784133353174603,3210248303.838
Clone3,resnet50_fp64_medium_BS1,resnet50,fp64,1,medium,50000.0,50,2.02768490115401,25780.0,1.939487975174554,150292.2375,3.0058447499999996,3.002841908091908,3874533882.7499995
Clone3,resnet50_fp64_medium_BS128,resnet50,fp64,128,medium,50000.0,6400,2.310120337025599,25421.0,1.9668777782148616,161507.18750000003,3.2301437500000008,2.8636026152482277,4105674213.437501
Clone3,resnet50_fp64_medium_BS16,resnet50,fp64,16,medium,50000.0,800,2.435530463060256,21545.0,2.3207240659085633,132777.919,2.65555838,2.613738562992126,2860700264.855
Clone3,resnet50_fp64_medium_BS32,resnet50,fp64,32,medium,50000.0,1600,2.299585587998936,23193.0,2.155822877592377,161349.5485,3.22699097,3.126929234496124,3742180078.3605003
Clone3,resnet50_fp64_medium_BS4,resnet50,fp64,4,medium,50000.0,200,2.2032394561820308,23560.0,2.122241086587436,138096.8785,2.7619375699999997,2.7509338346613545,3253562457.46
Clone3,resnet50_fp64_medium_BS64,resnet50,fp64,64,medium,50000.0,3200,2.2995230851462045,23876.0,2.0941531244764615,168452.2355,3.3690447100000003,3.1663954041353386,4021965574.7980003
Clone3,resnet50_fp64_medium_BS8,resnet50,fp64,8,medium,50000.0,400,2.274271495757456,23095.0,2.164970772894566,140946.0545,2.81892109,2.7965487003968255,3255149128.6775
Clone3,resnet50_fp64_slow_BS1,resnet50,fp64,1,slow,50000.0,50,1.0194931405469514,50588.0,0.9883766901241401,241932.1015,4.83864203,4.833808221778222,12238861150.682
Clone3,resnet50_fp64_slow_BS128,resnet50,fp64,128,slow,50000.0,6400,1.2202930146467192,47436.0,1.054051775023189,243379.548,4.86759096,4.315240212765958,11544952238.928001
Clone3,resnet50_fp64_slow_BS16,resnet50,fp64,16,slow,50000.0,800,1.2247584696835372,42517.0,1.1760001881600302,210468.3625,4.20936725,4.143078001968504,8948483368.4125
Clone3,resnet50_fp64_slow_BS32,resnet50,fp64,32,slow,50000.0,1600,1.1588527184866944,45548.0,1.0977430403091244,247214.659,4.94429318,4.790981763565892,11260133288.132
Clone3,resnet50_fp64_slow_BS4,resnet50,fp64,4,slow,50000.0,200,1.107781068969206,46441.0,1.0766348700501711,222560.3625,4.4512072499999995,4.433473356573705,10335925794.8625
Clone3,resnet50_fp64_slow_BS64,resnet50,fp64,64,slow,50000.0,3200,1.1585282039485345,46967.0,1.0645772563714948,256114.41300000003,5.12228826,4.814180695488722,12028925635.371002
Clone3,resnet50_fp64_slow_BS8,resnet50,fp64,8,slow,50000.0,400,1.144085653010023,45092.0,1.1088441408675596,221882.749,4.4376549800000005,4.402435496031746,10005136917.908
MasterJetson,mobilenet_v2_fp16_fast_BS1,mobilenet_v2,fp16,1,fast,50000.0,50,47.19294830441813,1654.0,30.22974607013301,12843.5325,0.25687065,0.2566140359640359,21243202.755
MasterJetson,mobilenet_v2_fp16_fast_BS16,mobilenet_v2,fp16,16,fast,50000.0,800,232.64539874047463,1216.0,41.11842105263158,7883.261,0.15766522,0.15518230314960632,9586045.376
MasterJetson,mobilenet_v2_fp16_fast_BS4,mobilenet_v2,fp16,4,fast,50000.0,200,88.71930335197622,1600.0,31.25,9955.9635,0.19911927,0.19832596613545816,15929541.6
MasterJetson,mobilenet_v2_fp16_fast_BS8,mobilenet_v2,fp16,8,fast,50000.0,400,269.1068103970533,845.0,59.171597633136095,6372.555,0.1274511,0.12643958333333333,5384808.975000001
MasterJetson,mobilenet_v2_fp16_medium_BS1,mobilenet_v2,fp16,1,medium,50000.0,50,33.729136083820016,2264.0,22.084805653710248,13856.037500000002,0.27712075,0.27684390609390613,31370068.900000006
MasterJetson,mobilenet_v2_fp16_medium_BS16,mobilenet_v2,fp16,16,medium,50000.0,800,236.8868940049605,851.0,58.75440658049354,6109.011,0.12218022,0.1202561220472441,5198768.3610000005
MasterJetson,mobilenet_v2_fp16_medium_BS4,mobilenet_v2,fp16,4,medium,50000.0,200,138.82173544661825,1063.0,47.03668861712136,7130.2665,0.14260533,0.1420371812749004,7579473.2895
MasterJetson,mobilenet_v2_fp16_medium_BS8,mobilenet_v2,fp16,8,medium,50000.0,400,175.22320795524777,978.0,51.124744376278116,6732.929,0.13465858,0.13358986111111112,6584804.562
MasterJetson,mobilenet_v2_fp16_slow_BS1,mobilenet_v2,fp16,1,slow,50000.0,50,22.366072296050127,3395.0,14.727540500736376,19701.367,0.39402733999999995,0.39363370629370625,66886140.964999996
MasterJetson,mobilenet_v2_fp16_slow_BS16,mobilenet_v2,fp16,16,slow,50000.0,800,200.941759897072,1252.0,39.936102236421725,7983.734,0.15967468,0.15716011811023622,9995634.968
MasterJetson,mobilenet_v2_fp16_slow_BS4,mobilenet_v2,fp16,4,slow,50000.0,200,88.01756878658594,1592.0,31.407035175879397,9755.3685,0.19510737,0.19433004980079682,15530546.652
MasterJetson,mobilenet_v2_fp16_slow_BS8,mobilenet_v2,fp16,8,slow,50000.0,400,170.04296749516945,1309.0,38.19709702062643,8352.0375,0.16704075000000002,0.16571502976190478,10932817.0875
MasterJetson,mobilenet_v2_fp32_fast_BS1,mobilenet_v2,fp32,1,fast,50000.0,50,26.488892657865133,3021.0,16.550810989738498,18561.55,0.371231,0.3708601398601398,56074442.55
MasterJetson,mobilenet_v2_fp32_fast_BS16,mobilenet_v2,fp32,16,fast,50000.0,800,124.85818882663216,1398.0,35.7653791130186,9721.819,0.19443638,0.19137438976377952,13591102.962
MasterJetson,mobilenet_v2_fp32_fast_BS4,mobilenet_v2,fp32,4,fast,50000.0,200,104.36049501313845,1512.0,33.06878306878307,10312.563,0.20625126,0.20542954183266932,15592595.256000001
MasterJetson,mobilenet_v2_fp32_fast_BS8,mobilenet_v2,fp32,8,fast,50000.0,400,120.53332920805232,1420.0,35.2112676056338,9842.2995,0.19684598999999997,0.19528372023809523,13976065.29
MasterJetson,mobilenet_v2_fp32_medium_BS1,mobilenet_v2,fp32,1,medium,50000.0,50,42.76408731860678,1924.0,25.987525987525988,13116.462,0.26232923999999996,0.26206717282717285,25236072.888
MasterJetson,mobilenet_v2_fp32_medium_BS16,mobilenet_v2,fp32,16,medium,50000.0,800,155.93546199982094,990.0,50.505050505050505,7729.224,0.15458448,0.15215007874015749,7651931.76
MasterJetson,mobilenet_v2_fp32_medium_BS4,mobilenet_v2,fp32,4,medium,50000.0,200,98.07648984226742,1202.0,41.597337770382694,8919.264,0.17838527999999998,0.17767458167330677,10720955.328
MasterJetson,mobilenet_v2_fp32_medium_BS8,mobilenet_v2,fp32,8,medium,50000.0,400,114.78199000411357,1188.0,42.08754208754209,8797.869499999999,0.17595739,0.17456090277777775,10451868.965999998
MasterJetson,mobilenet_v2_fp32_slow_BS1,mobilenet_v2,fp32,1,slow,50000.0,50,25.996970547923844,3060.0,16.33986928104575,18643.416,0.37286832000000003,0.3724958241758242,57048852.96
MasterJetson,mobilenet_v2_fp32_slow_BS16,mobilenet_v2,fp32,16,slow,50000.0,800,115.1253399835954,1435.0,34.84320557491289,9877.804499999998,0.19755608999999996,0.19444497047244091,14174649.457499998
MasterJetson,mobilenet_v2_fp32_slow_BS4,mobilenet_v2,fp32,4,slow,50000.0,200,86.58541669198482,1608.0,31.09452736318408,10855.4955,0.21710991000000002,0.21624493027888447,17455636.764000002
MasterJetson,mobilenet_v2_fp32_slow_BS8,mobilenet_v2,fp32,8,slow,50000.0,400,103.128381838354,1501.0,33.311125916055964,10195.134,0.20390268,0.20228440476190476,15302896.134
MasterJetson,mobilenet_v2_fp64_fast_BS1,mobilenet_v2,fp64,1,fast,50000.0,50,22.76869830943966,2976.0,16.801075268817204,22737.8055,0.45475611,0.45430180819180815,67667709.168
MasterJetson,mobilenet_v2_fp64_fast_BS16,mobilenet_v2,fp64,16,fast,50000.0,800,11.039425704848552,5593.0,8.939746111210441,34670.426,0.69340852,0.6824887007874015,193911692.618
MasterJetson,mobilenet_v2_fp64_fast_BS4,mobilenet_v2,fp64,4,fast,50000.0,200,19.789797345362786,3198.0,15.634771732332707,24150.077,0.48300154,0.4810772310756972,77231946.246
MasterJetson,mobilenet_v2_fp64_fast_BS8,mobilenet_v2,fp64,8,fast,50000.0,400,10.252265416840975,5935.0,8.424599831508003,36677.502,0.73355004,0.7277282142857143,217680974.37
MasterJetson,mobilenet_v2_fp64_medium_BS1,mobilenet_v2,fp64,1,medium,50000.0,50,22.733745027865115,3089.0,16.186468112657817,23389.435,0.4677887,0.4673213786213786,72249964.715
MasterJetson,mobilenet_v2_fp64_medium_BS16,mobilenet_v2,fp64,16,medium,50000.0,800,21.92165235583129,2981.0,16.772895001677288,22583.9375,0.45167875,0.4445656988188976,67322717.6875
MasterJetson,mobilenet_v2_fp64_medium_BS4,mobilenet_v2,fp64,4,medium,50000.0,200,19.78815362992237,3198.0,15.634771732332707,24154.5845,0.48309169,0.4811670219123506,77246361.231
MasterJetson,mobilenet_v2_fp64_medium_BS8,mobilenet_v2,fp64,8,medium,50000.0,400,20.364865809594168,3147.0,15.888147442008261,23681.14,0.4736228,0.46986388888888886,74524547.58
MasterJetson,mobilenet_v2_fp64_slow_BS1,mobilenet_v2,fp64,1,slow,50000.0,50,11.533634121250754,5509.0,9.076057360682519,34353.2185,0.6870643700000001,0.6863779920079921,189251880.7165
MasterJetson,mobilenet_v2_fp64_slow_BS16,mobilenet_v2,fp64,16,slow,50000.0,800,11.034673655316125,5607.0,8.917424647761726,35003.824,0.70007648,0.6890516535433071,196266441.168
MasterJetson,mobilenet_v2_fp64_slow_BS4,mobilenet_v2,fp64,4,slow,50000.0,200,9.97132649012548,6070.0,8.237232289950576,37342.355,0.7468471000000001,0.7438716135458168,226668094.85000002
MasterJetson,mobilenet_v2_fp64_slow_BS8,mobilenet_v2,fp64,8,slow,50000.0,400,10.25318825960279,5928.0,8.434547908232119,36846.5785,0.7369315700000001,0.7310829067460318,218426517.34800002
MasterJetson,resnet50_fp16_fast_BS1,resnet50,fp16,1,fast,50000.0,50,33.225042998234905,2265.0,22.075055187637968,17422.622000000003,0.3484524400000001,0.34810433566433574,39462238.830000006
MasterJetson,resnet50_fp16_fast_BS16,resnet50,fp16,16,fast,50000.0,800,106.74862859905312,1473.0,33.944331296673454,10553.4085,0.21106817,0.20774426181102362,15545170.7205
MasterJetson,resnet50_fp16_fast_BS4,resnet50,fp16,4,fast,50000.0,200,80.54977929581281,1652.0,30.26634382566586,11830.7365,0.23661473000000002,0.23567204183266935,19544376.698000003
MasterJetson,resnet50_fp16_fast_BS8,resnet50,fp16,8,fast,50000.0,400,172.16826459885525,964.0,51.86721991701245,8631.985,0.1726397,0.17126954365079367,8321233.540000001
MasterJetson,resnet50_fp16_medium_BS1,resnet50,fp16,1,medium,50000.0,50,29.88214369981884,2493.0,20.056157240272764,17319.453500000003,0.3463890700000001,0.346043026973027,43177397.57550001
MasterJetson,resnet50_fp16_medium_BS16,resnet50,fp16,16,medium,50000.0,800,139.27889604232203,1121.0,44.603033006244424,8933.5005,0.17867001,0.17585630905511812,10014454.0605
MasterJetson,resnet50_fp16_medium_BS4,resnet50,fp16,4,medium,50000.0,200,88.6608902582472,1267.0,39.46329913180742,10171.5075,0.20343015,0.20261967131474104,12887300.0025
MasterJetson,resnet50_fp16_medium_BS8,resnet50,fp16,8,medium,50000.0,400,110.02109875845906,1121.0,44.603033006244424,9158.6715,0.18317343,0.18171967261904762,10266870.751500001
MasterJetson,resnet50_fp16_slow_BS1,resnet50,fp16,1,slow,50000.0,50,21.41210664460505,3493.0,14.3143429716576,22230.412,0.44460824,0.4441640759240759,77650829.116
MasterJetson,resnet50_fp16_slow_BS16,resnet50,fp16,16,slow,50000.0,800,99.63246911944888,1511.0,33.090668431502316,10682.932,0.21365864,0.21029393700787402,16141910.252
MasterJetson,resnet50_fp16_slow_BS4,resnet50,fp16,4,slow,50000.0,200,66.72594982702206,1788.0,27.96420581655481,12571.3915,0.25142783,0.25042612549800797,22477648.002
MasterJetson,resnet50_fp16_slow_BS8,resnet50,fp16,8,slow,50000.0,400,82.62002595251077,1628.0,30.71253071253071,11475.121,0.22950241999999998,0.2276809722222222,18681496.987999998
MasterJetson,resnet50_fp32_fast_BS1,resnet50,fp32,1,fast,50000.0,50,23.927055864808604,3245.0,15.408320493066256,25837.093500000003,0.51674187,0.5162256443556444,83841368.40750001
MasterJetson,resnet50_fp32_fast_BS16,resnet50,fp32,16,fast,50000.0,800,43.82601855946856,2151.0,23.245002324500234,17717.19,0.3543438,0.34876358267716534,38109675.69
MasterJetson,resnet50_fp32_fast_BS4,resnet50,fp32,4,fast,50000.0,200,64.74018417228834,1460.0,34.24657534246575,16436.349,0.32872697999999995,0.32741731075697206,23997069.54
MasterJetson,resnet50_fp32_fast_BS8,resnet50,fp32,8,fast,50000.0,400,39.96899119763648,2260.0,22.123893805309734,18350.415,0.3670083,0.3640955357142857,41471937.9
MasterJetson,resnet50_fp32_medium_BS1,resnet50,fp32,1,medium,50000.0,50,36.122375816609086,2176.0,22.977941176470587,20565.491500000004,0.4113098300000001,0.41089893106893116,44750509.50400001
MasterJetson,resnet50_fp32_medium_BS16,resnet50,fp32,16,medium,50000.0,800,77.58154614802848,1436.0,34.81894150417827,14538.72,0.2907744,0.2861952755905512,20877601.919999998
MasterJetson,resnet50_fp32_medium_BS4,resnet50,fp32,4,medium,50000.0,200,58.15903202517007,1516.0,32.98153034300792,16369.6135,0.32739227,0.3260879183266932,24816334.066
MasterJetson,resnet50_fp32_medium_BS8,resnet50,fp32,8,medium,50000.0,400,70.35911121162437,1380.0,36.231884057971016,14507.5235,0.29015047,0.2878476884920635,20020382.43
MasterJetson,resnet50_fp32_slow_BS1,resnet50,fp32,1,slow,50000.0,50,24.233014780887583,3203.0,15.610365282547612,25585.4375,0.51170875,0.5111975524475525,81950156.3125
MasterJetson,resnet50_fp32_slow_BS16,resnet50,fp32,16,slow,50000.0,800,42.6517967203051,2189.0,22.841480127912288,17913.051499999998,0.35826103,0.35261912401574796,39211669.7335
MasterJetson,resnet50_fp32_slow_BS4,resnet50,fp32,4,slow,50000.0,200,33.58788619809934,2515.0,19.880715705765407,20808.049,0.41616097999999996,0.41450296812749005,52332243.235
MasterJetson,resnet50_fp32_slow_BS8,resnet50,fp32,8,slow,50000.0,400,39.771643714847926,2278.0,21.949078138718175,18478.4115,0.36956822999999994,0.3666351488095238,42093821.397
MasterJetson,resnet50_fp64_fast_BS1,resnet50,fp64,1,fast,50000.0,50,2.031559016454786,25473.0,1.9628626388725317,180381.7775,3.60763555,3.6040315184815186,4594865018.2575
MasterJetson,resnet50_fp64_fast_BS16,resnet50,fp64,16,fast,50000.0,800,1.2251164914429276,42482.0,1.17696906925286,257653.531,5.153070619999999,5.071919901574803,10945637303.942
MasterJetson,resnet50_fp64_fast_BS4,resnet50,fp64,4,fast,50000.0,200,2.2086461218359816,23428.0,2.134198395082807,165942.3755,3.31884751,3.3056250099601594,3887697973.2139997
MasterJetson,resnet50_fp64_fast_BS8,resnet50,fp64,8,fast,50000.0,400,1.1434581961424155,45112.0,1.1083525447774427,272804.7605,5.456095209999999,5.412792867063492,12306768355.675999
MasterJetson,resnet50_fp64_medium_BS1,resnet50,fp64,1,medium,50000.0,50,2.031406894520172,25485.0,1.9619383951343927,179853.484,3.5970696799999997,3.593476203796204,4583566039.74
MasterJetson,resnet50_fp64_medium_BS16,resnet50,fp64,16,medium,50000.0,800,2.441164239334485,21472.0,2.328614008941878,159621.3375,3.19242675,3.142152312992126,3427389358.7999997
MasterJetson,resnet50_fp64_medium_BS4,resnet50,fp64,4,medium,50000.0,200,2.2082339628226464,23427.0,2.1342894950271054,165505.572,3.3101114399999996,3.29692374501992,3877299035.2439995
MasterJetson,resnet50_fp64_medium_BS8,resnet50,fp64,8,medium,50000.0,400,2.2804000982164268,23013.0,2.1726850041281014,169445.41499999998,3.3889082999999998,3.362012202380952,3899447335.3949995
MasterJetson,resnet50_fp64_slow_BS1,resnet50,fp64,1,slow,50000.0,50,1.0196712477393808,50304.0,0.9939567430025446,294529.1335,5.89058267,5.884697972027972,14815993531.584
MasterJetson,resnet50_fp64_slow_BS16,resnet50,fp64,16,slow,50000.0,800,1.2250422262292973,42483.0,1.1769413647812066,258280.8895,5.16561779,5.084269478346457,10972547028.6285
MasterJetson,resnet50_fp64_slow_BS4,resnet50,fp64,4,slow,50000.0,200,1.107919259511264,46369.0,1.0783066272725312,272091.5065,5.4418301300000005,5.42014953187251,12616611064.8985
MasterJetson,resnet50_fp64_slow_BS8,resnet50,fp64,8,slow,50000.0,400,1.1441344502759578,45078.0,1.109188517680465,272085.2985,5.441705969999999,5.398517827380952,12265061085.782999
