dataset,sequence_index,campaign_run_count,sequence_fraction,prefix,model,precision,profile,batch,state_running_ts,state_done_ts,state_runner_duration_s,log_wall_span_s,log_start_gpu_or_tj_temp_C,log_end_gpu_or_tj_temp_C,max_gpu_or_tj_temp_C,predecessor_prefix,predecessor_model,predecessor_precision,predecessor_profile,predecessor_batch,predecessor_state_done_ts,predecessor_state_runner_duration_s,predecessor_log_wall_span_s,predecessor_max_gpu_or_tj_temp_C,predecessor_log_end_gpu_or_tj_temp_C,state_event_gap_s,predecessor_is_fp64,predecessor_in_duration_upper_quartile,successor_start_minus_predecessor_end_temp_C,configuration_id,adjusted_residual__forward_throughput,adjusted_residual__logged_energy_per_evaluated_image,adjusted_residual__logged_window_throughput,adjusted_residual__average_input_power,adjusted_residual__logged_duration,adjusted_residual__start_temperature,adjusted_residual__maximum_temperature
MasterJetson,26,72,0.352112676056338,resnet50_fp64_medium_BS1,resnet50,fp64,medium,1,1782919368.5865293,1782944858.252254,25489.567,25485.0,44.218,39.062,44.406,resnet50_fp32_fast_BS4,resnet50,fp32,fast,4.0,1782919368.5858102,1462.88,1460.0,47.5,45.031,0.0007190704345703125,False,False,-0.8129999999999953,,,,,,,,
MasterJetson,27,72,0.36619718309859156,mobilenet_v2_fp64_fast_BS1,mobilenet_v2,fp64,fast,1,1782944858.2531924,1782947838.0912294,2979.826,2976.0,38.937,39.593,40.687,resnet50_fp64_medium_BS1,resnet50,fp64,medium,1.0,1782944858.252254,25489.567,25485.0,44.406,39.062,0.00093841552734375,True,True,-0.125,,,,,,,,
MasterJetson,28,72,0.38028169014084506,mobilenet_v2_fp64_medium_BS16,mobilenet_v2,fp64,medium,16,1782947838.0916138,1782950822.7616122,2984.656,2981.0,39.593,39.125,40.5,mobilenet_v2_fp64_fast_BS1,mobilenet_v2,fp64,fast,1.0,1782947838.0912294,2979.826,2976.0,40.687,39.593,0.00038433074951171875,True,False,0.0,,,,,,,,
MasterJetson,29,72,0.39436619718309857,mobilenet_v2_fp64_medium_BS8,mobilenet_v2,fp64,medium,8,1782950822.7626543,1782953974.192729,3151.418,3147.0,39.093,38.968,40.25,mobilenet_v2_fp64_medium_BS16,mobilenet_v2,fp64,medium,16.0,1782950822.7616122,2984.656,2981.0,40.5,39.125,0.0010421276092529297,True,False,-0.031999999999996476,,,,,,,,
MasterJetson,30,72,0.4084507042253521,mobilenet_v2_fp16_medium_BS1,mobilenet_v2,fp16,medium,1,1782953974.1930776,1782956241.7284229,2267.525,2264.0,39.125,37.656,39.125,mobilenet_v2_fp64_medium_BS8,mobilenet_v2,fp64,medium,8.0,1782953974.192729,3151.418,3147.0,40.25,38.968,0.0003485679626464844,True,False,0.15699999999999648,,,,,,,,
MasterJetson,31,72,0.4225352112676056,resnet50_fp16_medium_BS8,resnet50,fp16,medium,8,1782956241.72935,1782957365.518154,1123.774,1121.0,37.562,39.718,41.093,mobilenet_v2_fp16_medium_BS1,mobilenet_v2,fp16,medium,1.0,1782956241.7284229,2267.525,2264.0,39.125,37.656,0.0009272098541259766,False,False,-0.0940000000000012,,,,,,,,
MasterJetson,32,72,0.43661971830985913,resnet50_fp64_medium_BS4,resnet50,fp64,medium,4,1782957365.519132,1782980796.8853955,23431.275,23427.0,39.625,38.968,40.031,resnet50_fp16_medium_BS8,resnet50,fp16,medium,8.0,1782957365.518154,1123.774,1121.0,41.093,39.718,0.0009779930114746094,False,False,-0.09300000000000352,,,,,,,,
MasterJetson,33,72,0.4507042253521127,mobilenet_v2_fp32_slow_BS1,mobilenet_v2,fp32,slow,1,1782980796.8863556,1782983860.9790905,3064.073,3060.0,38.687,38.343,38.875,resnet50_fp64_medium_BS4,resnet50,fp64,medium,4.0,1782980796.8853955,23431.275,23427.0,40.031,38.968,0.0009601116180419922,True,True,-0.2810000000000059,,,,,,,,
MasterJetson,34,72,0.4647887323943662,resnet50_fp32_medium_BS8,resnet50,fp32,medium,8,1782983860.9795942,1782985243.7948349,1382.807,1380.0,38.187,42.718,45.531,mobilenet_v2_fp32_slow_BS1,mobilenet_v2,fp32,slow,1.0,1782983860.9790905,3064.073,3060.0,38.875,38.343,0.0005037784576416016,False,False,-0.1560000000000059,,,,,,,,
MasterJetson,35,72,0.4788732394366197,resnet50_fp16_fast_BS8,resnet50,fp16,fast,8,1782985243.8006015,1782986211.768572,967.962,964.0,43.0,41.125,43.937,resnet50_fp32_medium_BS8,resnet50,fp32,medium,8.0,1782985243.7948349,1382.807,1380.0,45.531,42.718,0.005766630172729492,False,False,0.2819999999999965,,,,,,,,
MasterJetson,36,72,0.49295774647887325,mobilenet_v2_fp32_slow_BS8,mobilenet_v2,fp32,slow,8,1782986211.76956,1782987716.0674908,1504.285,1501.0,40.906,39.156,41.031,resnet50_fp16_fast_BS8,resnet50,fp16,fast,8.0,1782986211.768572,967.962,964.0,43.937,41.125,0.000988006591796875,False,False,-0.2190000000000012,,,,,,,,
MasterJetson,37,72,0.5070422535211268,resnet50_fp16_slow_BS4,resnet50,fp16,slow,4,1782987716.0690007,1782989507.347683,1791.265,1788.0,39.031,39.656,40.343,mobilenet_v2_fp32_slow_BS8,mobilenet_v2,fp32,slow,8.0,1782987716.0674908,1504.285,1501.0,41.031,39.156,0.0015099048614501953,False,False,-0.125,,,,,,,,
MasterJetson,38,72,0.5211267605633803,resnet50_fp64_fast_BS8,resnet50,fp64,fast,8,1782989507.348691,1783034625.042174,45117.415,45112.0,39.406,36.968,39.75,resnet50_fp16_slow_BS4,resnet50,fp16,slow,4.0,1782989507.347683,1791.265,1788.0,40.343,39.656,0.0010080337524414062,False,False,-0.25,,,,,,,,
MasterJetson,39,72,0.5352112676056338,resnet50_fp64_slow_BS4,resnet50,fp64,slow,4,1783034625.0435925,1783080999.5725515,46374.238,46369.0,36.906,37.75,38.375,resnet50_fp64_fast_BS8,resnet50,fp64,fast,8.0,1783034625.042174,45117.415,45112.0,39.75,36.968,0.0014183521270751953,True,True,-0.06200000000000472,,,,,,,,
MasterJetson,40,72,0.5492957746478874,mobilenet_v2_fp32_fast_BS1,mobilenet_v2,fp32,fast,1,1783080999.5741322,1783084023.7678666,3024.175,3021.0,37.75,37.812,38.468,resnet50_fp64_slow_BS4,resnet50,fp64,slow,4.0,1783080999.5725515,46374.238,46369.0,38.375,37.75,0.0015807151794433594,True,True,0.0,,,,,,,,
MasterJetson,41,72,0.5633802816901409,resnet50_fp16_slow_BS8,resnet50,fp16,slow,8,1783084023.7685623,1783085655.5965805,1631.815,1628.0,37.718,38.843,39.875,mobilenet_v2_fp32_fast_BS1,mobilenet_v2,fp32,fast,1.0,1783084023.7678666,3024.175,3021.0,38.468,37.812,0.0006957054138183594,False,False,-0.09399999999999409,,,,,,,,
MasterJetson,42,72,0.5774647887323944,mobilenet_v2_fp64_fast_BS16,mobilenet_v2,fp64,fast,16,1783085655.597951,1783091252.525116,5596.885,5593.0,38.781,38.062,39.062,resnet50_fp16_slow_BS8,resnet50,fp16,slow,8.0,1783085655.5965805,1631.815,1628.0,39.875,38.843,0.0013704299926757812,False,False,-0.06200000000000472,,,,,,,,
MasterJetson,43,72,0.5915492957746479,resnet50_fp32_medium_BS1,resnet50,fp32,medium,1,1783091252.5262337,1783093430.738767,2178.199,2176.0,37.937,41.781,43.531,mobilenet_v2_fp64_fast_BS16,mobilenet_v2,fp64,fast,16.0,1783091252.525116,5596.885,5593.0,39.062,38.062,0.001117706298828125,True,True,-0.125,,,,,,,,
MasterJetson,44,72,0.6056338028169014,mobilenet_v2_fp64_slow_BS1,mobilenet_v2,fp64,slow,1,1783093430.7429705,1783098943.4909606,5512.711,5509.0,41.343,38.531,41.5,resnet50_fp32_medium_BS1,resnet50,fp32,medium,1.0,1783093430.738767,2178.199,2176.0,43.531,41.781,0.0042035579681396484,False,False,-0.4379999999999953,,,,,,,,
MasterJetson,45,72,0.6197183098591549,resnet50_fp16_fast_BS16,resnet50,fp16,fast,16,1783098943.492084,1783100419.6662526,1476.163,1473.0,38.562,39.75,40.781,mobilenet_v2_fp64_slow_BS1,mobilenet_v2,fp64,slow,1.0,1783098943.4909606,5512.711,5509.0,41.5,38.531,0.0011234283447265625,True,True,0.030999999999998806,,,,,,,,
MasterJetson,46,72,0.6338028169014085,mobilenet_v2_fp32_fast_BS4,mobilenet_v2,fp32,fast,4,1783100419.6673915,1783101933.8867097,1514.209,1512.0,39.593,39.156,40.187,resnet50_fp16_fast_BS16,resnet50,fp16,fast,16.0,1783100419.6662526,1476.163,1473.0,40.781,39.75,0.001138925552368164,False,False,-0.15699999999999648,,,,,,,,
MasterJetson,47,72,0.647887323943662,resnet50_fp16_medium_BS1,resnet50,fp16,medium,1,1783101933.8881075,1783104430.6362684,2496.732,2493.0,39.281,39.25,40.187,mobilenet_v2_fp32_fast_BS4,mobilenet_v2,fp32,fast,4.0,1783101933.8867097,1514.209,1512.0,40.187,39.156,0.001397848129272461,False,False,0.125,,,,,,,,
MasterJetson,48,72,0.6619718309859155,mobilenet_v2_fp16_medium_BS8,mobilenet_v2,fp16,medium,8,1783104430.637497,1783105411.5603566,980.916,978.0,39.562,39.218,40.718,resnet50_fp16_medium_BS1,resnet50,fp16,medium,1.0,1783104430.6362684,2496.732,2493.0,40.187,39.25,0.0012285709381103516,False,False,0.3119999999999976,,,,,,,,
MasterJetson,49,72,0.676056338028169,resnet50_fp32_slow_BS4,resnet50,fp32,slow,4,1783105411.5609708,1783107929.952865,2518.375,2515.0,39.093,39.718,41.656,mobilenet_v2_fp16_medium_BS8,mobilenet_v2,fp16,medium,8.0,1783105411.5603566,980.916,978.0,40.718,39.218,0.000614166259765625,False,False,-0.125,,,,,,,,
MasterJetson,50,72,0.6901408450704225,resnet50_fp16_fast_BS4,resnet50,fp16,fast,4,1783107929.954426,1783109585.5877392,1655.622,1652.0,39.593,38.437,40.062,resnet50_fp32_slow_BS4,resnet50,fp32,slow,4.0,1783107929.952865,2518.375,2515.0,41.656,39.718,0.0015611648559570312,False,False,-0.125,,,,,,,,
MasterJetson,51,72,0.704225352112676,resnet50_fp16_medium_BS16,resnet50,fp16,medium,16,1783109585.5891294,1783110709.1738086,1123.576,1121.0,38.312,39.093,41.125,resnet50_fp16_fast_BS4,resnet50,fp16,fast,4.0,1783109585.5877392,1655.622,1652.0,40.062,38.437,0.001390218734741211,False,False,-0.125,,,,,,,,
MasterJetson,52,72,0.7183098591549296,resnet50_fp16_slow_BS1,resnet50,fp16,slow,1,1783110709.175308,1783114206.0880952,3496.889,3493.0,39.218,37.312,39.218,resnet50_fp16_medium_BS16,resnet50,fp16,medium,16.0,1783110709.1738086,1123.576,1121.0,41.125,39.093,0.0014994144439697266,False,False,0.125,,,,,,,,
MasterJetson,53,72,0.7323943661971831,resnet50_fp64_fast_BS16,resnet50,fp64,fast,16,1783114206.088633,1783156693.3071966,42486.95,42482.0,37.281,38.156,39.062,resnet50_fp16_slow_BS1,resnet50,fp16,slow,1.0,1783114206.0880952,3496.889,3493.0,39.218,37.312,0.000537872314453125,False,False,-0.030999999999998806,,,,,,,,
MasterJetson,54,72,0.7464788732394366,mobilenet_v2_fp16_slow_BS16,mobilenet_v2,fp16,slow,16,1783156693.3086083,1783157948.4825058,1255.165,1252.0,38.125,38.75,39.468,resnet50_fp64_fast_BS16,resnet50,fp64,fast,16.0,1783156693.3071966,42486.95,42482.0,39.062,38.156,0.0014116764068603516,True,True,-0.030999999999998806,,,,,,,,
MasterJetson,55,72,0.7605633802816901,mobilenet_v2_fp64_medium_BS1,mobilenet_v2,fp64,medium,1,1783157948.483553,1783161040.4463298,3091.944,3089.0,38.843,40.375,41.406,mobilenet_v2_fp16_slow_BS16,mobilenet_v2,fp16,slow,16.0,1783157948.4825058,1255.165,1252.0,39.468,38.75,0.0010471343994140625,False,False,0.09300000000000352,,,,,,,,
MasterJetson,56,72,0.7746478873239436,resnet50_fp64_fast_BS4,resnet50,fp64,fast,4,1783161040.447551,1783184472.165427,23431.626,23428.0,40.281,40.593,41.281,mobilenet_v2_fp64_medium_BS1,mobilenet_v2,fp64,medium,1.0,1783161040.4463298,3091.944,3089.0,41.406,40.375,0.0012211799621582031,True,False,-0.0940000000000012,,,,,,,,
MasterJetson,57,72,0.7887323943661971,resnet50_fp64_medium_BS16,resnet50,fp64,medium,16,1783184472.166386,1783205948.7835584,21476.532,21472.0,40.062,38.718,41.968,resnet50_fp64_fast_BS4,resnet50,fp64,fast,4.0,1783184472.165427,23431.626,23428.0,41.281,40.593,0.0009589195251464844,True,True,-0.5310000000000059,,,,,,,,
MasterJetson,58,72,0.8028169014084507,mobilenet_v2_fp16_fast_BS8,mobilenet_v2,fp16,fast,8,1783205948.786943,1783206797.4773562,848.687,845.0,38.625,39.062,39.812,resnet50_fp64_medium_BS16,resnet50,fp64,medium,16.0,1783205948.7835584,21476.532,21472.0,41.968,38.718,0.0033845901489257812,True,True,-0.09300000000000352,,,,,,,,
MasterJetson,59,72,0.8169014084507042,resnet50_fp64_slow_BS1,resnet50,fp64,slow,1,1783206797.477708,1783257108.0007637,50310.213,50304.0,38.468,37.25,38.531,mobilenet_v2_fp16_fast_BS8,mobilenet_v2,fp16,fast,8.0,1783206797.4773562,848.687,845.0,39.812,39.062,0.00035190582275390625,False,False,-0.5939999999999941,,,,,,,,
MasterJetson,60,72,0.8309859154929577,resnet50_fp64_slow_BS8,resnet50,fp64,slow,8,1783257108.001851,1783302192.6959105,45084.416,45078.0,37.343,37.656,38.656,resnet50_fp64_slow_BS1,resnet50,fp64,slow,1.0,1783257108.0007637,50310.213,50304.0,38.531,37.25,0.0010874271392822266,True,True,0.09300000000000352,,,,,,,,
MasterJetson,61,72,0.8450704225352113,resnet50_fp16_slow_BS16,resnet50,fp16,slow,16,1783302192.696988,1783303707.620663,1514.912,1511.0,37.562,38.375,39.562,resnet50_fp64_slow_BS8,resnet50,fp64,slow,8.0,1783302192.6959105,45084.416,45078.0,38.656,37.656,0.0010776519775390625,True,True,-0.0940000000000012,,,,,,,,
MasterJetson,62,72,0.8591549295774648,resnet50_fp32_fast_BS8,resnet50,fp32,fast,8,1783303707.6215618,1783305971.5685172,2263.932,2260.0,38.312,40.125,41.156,resnet50_fp16_slow_BS16,resnet50,fp16,slow,16.0,1783303707.620663,1514.912,1511.0,39.562,38.375,0.0008988380432128906,False,False,-0.06300000000000239,,,,,,,,
MasterJetson,63,72,0.8732394366197183,mobilenet_v2_fp64_slow_BS4,mobilenet_v2,fp64,slow,4,1783305971.5746946,1783312045.2537644,6073.624,6070.0,39.843,37.437,39.906,resnet50_fp32_fast_BS8,resnet50,fp32,fast,8.0,1783305971.5685172,2263.932,2260.0,41.156,40.125,0.006177425384521484,False,False,-0.2819999999999965,,,,,,,,
MasterJetson,64,72,0.8873239436619719,mobilenet_v2_fp32_medium_BS8,mobilenet_v2,fp32,medium,8,1783312045.25517,1783313237.1938734,1191.93,1188.0,37.437,39.031,40.343,mobilenet_v2_fp64_slow_BS4,mobilenet_v2,fp64,slow,4.0,1783312045.2537644,6073.624,6070.0,39.906,37.437,0.0014057159423828125,True,True,0.0,,,,,,,,
MasterJetson,65,72,0.9014084507042254,resnet50_fp16_fast_BS1,resnet50,fp16,fast,1,1783313237.194948,1783315505.390572,2268.185,2265.0,38.906,39.343,40.343,mobilenet_v2_fp32_medium_BS8,mobilenet_v2,fp32,medium,8.0,1783313237.1938734,1191.93,1188.0,40.343,39.031,0.0010745525360107422,False,False,-0.125,,,,,,,,
MasterJetson,66,72,0.9154929577464789,resnet50_fp32_slow_BS1,resnet50,fp32,slow,1,1783315505.3912654,1783318712.1586685,3206.739,3203.0,39.062,40.062,41.218,resnet50_fp16_fast_BS1,resnet50,fp16,fast,1.0,1783315505.390572,2268.185,2265.0,40.343,39.343,0.0006933212280273438,False,False,-0.2810000000000059,,,,,,,,
MasterJetson,67,72,0.9295774647887324,mobilenet_v2_fp16_slow_BS4,mobilenet_v2,fp16,slow,4,1783318712.159855,1783320307.419963,1595.25,1592.0,39.937,38.187,39.937,resnet50_fp32_slow_BS1,resnet50,fp32,slow,1.0,1783318712.1586685,3206.739,3203.0,41.218,40.062,0.001186370849609375,False,False,-0.125,,,,,,,,
MasterJetson,68,72,0.9436619718309859,mobilenet_v2_fp64_fast_BS8,mobilenet_v2,fp64,fast,8,1783320307.4205072,1783326245.6285176,5938.171,5935.0,38.531,38.531,39.437,mobilenet_v2_fp16_slow_BS4,mobilenet_v2,fp16,slow,4.0,1783320307.419963,1595.25,1592.0,39.937,38.187,0.0005443096160888672,False,False,0.3440000000000012,,,,,,,,
MasterJetson,69,72,0.9577464788732394,resnet50_fp32_fast_BS1,resnet50,fp32,fast,1,1783326245.6298883,1783329494.2619703,3248.611,3245.0,38.875,40.562,41.687,mobilenet_v2_fp64_fast_BS8,mobilenet_v2,fp64,fast,8.0,1783326245.6285176,5938.171,5935.0,39.437,38.531,0.0013706684112548828,True,True,0.3440000000000012,,,,,,,,
MasterJetson,70,72,0.971830985915493,resnet50_fp64_slow_BS16,resnet50,fp64,slow,16,1783329494.263163,1783371982.349506,42487.829,42483.0,40.312,38.843,41.0,resnet50_fp32_fast_BS1,resnet50,fp32,fast,1.0,1783329494.2619703,3248.611,3245.0,41.687,40.562,0.0011928081512451172,False,False,-0.25,,,,,,,,
MasterJetson,71,72,0.9859154929577465,resnet50_fp64_medium_BS8,resnet50,fp64,medium,8,1783371982.3510697,1783394999.0362997,23016.575,23013.0,38.75,38.343,41.593,resnet50_fp64_slow_BS16,resnet50,fp64,slow,16.0,1783371982.349506,42487.829,42483.0,41.0,38.843,0.0015637874603271484,True,True,-0.09300000000000352,,,,,,,,
MasterJetson,72,72,1.0,resnet50_fp32_slow_BS8,resnet50,fp32,slow,8,1783394999.0375152,1783397281.1894574,2282.138,2278.0,38.562,39.093,40.531,resnet50_fp64_medium_BS8,resnet50,fp64,medium,8.0,1783394999.0362997,23016.575,23013.0,41.593,38.343,0.0012154579162597656,True,True,0.2189999999999941,,,,,,,,
fixed_2026-03,2,54,0.018867924528301886,resnet50_fp16_slow_BS64,resnet50,fp16,slow,64,1773065899.1119063,1773067432.6801314,1533.557,1530.0,49.531,49.281,51.968,resnet50_fp16_slow_BS32,resnet50,fp16,slow,32.0,1773065899.1112475,1509.751,1506.0,51.031,49.781,0.0006587505340576172,False,False,-0.25,,,,,,,,
fixed_2026-03,3,54,0.03773584905660377,resnet50_fp16_slow_BS128,resnet50,fp16,slow,128,1773067432.6807425,1773068980.388511,1547.694,1544.0,49.25,49.343,52.593,resnet50_fp16_slow_BS64,resnet50,fp16,slow,64.0,1773067432.6801314,1533.557,1530.0,51.968,49.281,0.0006110668182373047,False,False,-0.030999999999998806,,,,,,,,
fixed_2026-03,4,54,0.05660377358490566,resnet50_fp32_slow_BS32,resnet50,fp32,slow,32,1773068980.3891702,1773071143.580786,2163.175,2160.0,49.0,50.343,52.468,resnet50_fp16_slow_BS128,resnet50,fp16,slow,128.0,1773068980.388511,1547.694,1544.0,52.593,49.343,0.0006592273712158203,False,False,-0.3430000000000035,,,,,,,,
fixed_2026-03,5,54,0.07547169811320754,resnet50_fp32_slow_BS64,resnet50,fp32,slow,64,1773071143.5817444,1773073305.9394598,2162.342,2158.0,50.406,49.531,53.468,resnet50_fp32_slow_BS32,resnet50,fp32,slow,32.0,1773071143.580786,2163.175,2160.0,52.468,50.343,0.0009584426879882812,False,False,0.06299999999999528,,,,,,,,
fixed_2026-03,6,54,0.09433962264150944,resnet50_fp32_slow_BS128,resnet50,fp32,slow,128,1773073305.9404418,1773075555.6979475,2249.74,2245.0,49.468,49.531,54.187,resnet50_fp32_slow_BS64,resnet50,fp32,slow,64.0,1773073305.9394598,2162.342,2158.0,53.468,49.531,0.000982046127319336,False,False,-0.06299999999999528,,,,,,,,
fixed_2026-03,7,54,0.11320754716981132,resnet50_fp64_slow_BS32,resnet50,fp64,slow,32,1773075555.70523,1773121165.304676,45609.315,45603.0,49.468,47.562,49.718,resnet50_fp32_slow_BS128,resnet50,fp32,slow,128.0,1773075555.6979475,2249.74,2245.0,54.187,49.531,0.0072824954986572266,False,False,-0.06299999999999528,,,,,,,,
fixed_2026-03,8,54,0.1320754716981132,resnet50_fp64_slow_BS64,resnet50,fp64,slow,64,1773121165.30581,1773168187.9030297,47022.31,47017.0,47.031,47.25,49.75,resnet50_fp64_slow_BS32,resnet50,fp64,slow,32.0,1773121165.304676,45609.315,45603.0,49.718,47.562,0.0011339187622070312,True,True,-0.5309999999999988,,,,,,,,
fixed_2026-03,9,54,0.1509433962264151,resnet50_fp64_slow_BS128,resnet50,fp64,slow,128,1773168187.9043906,1773215513.2204874,47325.018,47318.0,47.062,46.875,48.875,resnet50_fp64_slow_BS64,resnet50,fp64,slow,64.0,1773168187.9030297,47022.31,47017.0,49.75,47.25,0.0013608932495117188,True,True,-0.1880000000000024,,,,,,,,
fixed_2026-03,10,54,0.16981132075471697,mobilenet_v2_fp16_slow_BS32,mobilenet_v2,fp16,slow,32,1773215513.2283294,1773216835.3810625,1322.142,1319.0,46.468,46.437,47.812,resnet50_fp64_slow_BS128,resnet50,fp64,slow,128.0,1773215513.2204874,47325.018,47318.0,48.875,46.875,0.007842063903808594,True,True,-0.4069999999999965,,,,,,,,
fixed_2026-03,11,54,0.18867924528301888,mobilenet_v2_fp16_slow_BS64,mobilenet_v2,fp16,slow,64,1773216835.382301,1773218143.3782248,1307.986,1304.0,46.375,46.468,48.593,mobilenet_v2_fp16_slow_BS32,mobilenet_v2,fp16,slow,32.0,1773216835.3810625,1322.142,1319.0,47.812,46.437,0.0012385845184326172,False,False,-0.06199999999999761,,,,,,,,
fixed_2026-03,12,54,0.20754716981132076,mobilenet_v2_fp16_slow_BS128,mobilenet_v2,fp16,slow,128,1773218143.380116,1773219454.117566,1310.728,1307.0,46.437,46.468,49.25,mobilenet_v2_fp16_slow_BS64,mobilenet_v2,fp16,slow,64.0,1773218143.3782248,1307.986,1304.0,48.593,46.468,0.0018911361694335938,False,False,-0.03100000000000591,,,,,,,,
fixed_2026-03,13,54,0.22641509433962265,mobilenet_v2_fp32_slow_BS32,mobilenet_v2,fp32,slow,32,1773219454.1200624,1773220892.267138,1438.138,1434.0,46.718,48.187,49.406,mobilenet_v2_fp16_slow_BS128,mobilenet_v2,fp16,slow,128.0,1773219454.117566,1310.728,1307.0,49.25,46.468,0.0024962425231933594,False,False,0.25,,,,,,,,
fixed_2026-03,14,54,0.24528301886792453,mobilenet_v2_fp32_slow_BS64,mobilenet_v2,fp32,slow,64,1773220892.2679148,1773222371.3065424,1479.027,1476.0,47.781,47.593,49.781,mobilenet_v2_fp32_slow_BS32,mobilenet_v2,fp32,slow,32.0,1773220892.267138,1438.138,1434.0,49.406,48.187,0.0007767677307128906,False,False,-0.4059999999999988,,,,,,,,
fixed_2026-03,15,54,0.2641509433962264,mobilenet_v2_fp32_slow_BS128,mobilenet_v2,fp32,slow,128,1773222371.308827,1773223867.0618155,1495.739,1492.0,47.343,47.687,50.718,mobilenet_v2_fp32_slow_BS64,mobilenet_v2,fp32,slow,64.0,1773222371.3065424,1479.027,1476.0,49.781,47.593,0.002284526824951172,False,False,-0.25,,,,,,,,
fixed_2026-03,16,54,0.2830188679245283,mobilenet_v2_fp64_slow_BS32,mobilenet_v2,fp64,slow,32,1773223867.0684266,1773229310.1533184,5443.048,5439.0,47.343,46.468,47.781,mobilenet_v2_fp32_slow_BS128,mobilenet_v2,fp32,slow,128.0,1773223867.0618155,1495.739,1492.0,50.718,47.687,0.0066111087799072266,False,False,-0.3439999999999941,,,,,,,,
fixed_2026-03,17,54,0.3018867924528302,mobilenet_v2_fp64_slow_BS64,mobilenet_v2,fp64,slow,64,1773229310.1545773,1773235232.493242,5922.3,5919.0,46.468,46.375,47.468,mobilenet_v2_fp64_slow_BS32,mobilenet_v2,fp64,slow,32.0,1773229310.1533184,5443.048,5439.0,47.781,46.468,0.00125885009765625,True,True,0.0,,,,,,,,
fixed_2026-03,18,54,0.32075471698113206,mobilenet_v2_fp64_slow_BS128,mobilenet_v2,fp64,slow,128,1773235232.4945228,1773241992.4962597,6759.945,6756.0,46.812,46.468,47.781,mobilenet_v2_fp64_slow_BS64,mobilenet_v2,fp64,slow,64.0,1773235232.493242,5922.3,5919.0,47.468,46.375,0.0012807846069335938,True,True,0.4369999999999976,,,,,,,,
fixed_2026-03,19,54,0.33962264150943394,resnet50_fp16_medium_BS32,resnet50,fp16,medium,32,1773241992.499184,1773243089.4598985,1096.955,1094.0,46.75,49.343,51.531,mobilenet_v2_fp64_slow_BS128,mobilenet_v2,fp64,slow,128.0,1773241992.4962597,6759.945,6756.0,47.781,46.468,0.002924203872680664,True,True,0.2819999999999965,,,,,,,,
fixed_2026-03,20,54,0.3584905660377358,resnet50_fp16_medium_BS64,resnet50,fp16,medium,64,1773243089.4607508,1773244146.3146293,1056.847,1054.0,49.187,50.031,53.281,resnet50_fp16_medium_BS32,resnet50,fp16,medium,32.0,1773243089.4598985,1096.955,1094.0,51.531,49.343,0.0008523464202880859,False,False,-0.1560000000000059,,,,,,,,
fixed_2026-03,21,54,0.37735849056603776,resnet50_fp16_medium_BS128,resnet50,fp16,medium,128,1773244146.3162892,1773245177.3800418,1031.057,1028.0,49.625,50.0,54.781,resnet50_fp16_medium_BS64,resnet50,fp16,medium,64.0,1773244146.3146293,1056.847,1054.0,53.281,50.031,0.0016598701477050781,False,False,-0.4059999999999988,,,,,,,,
fixed_2026-03,22,54,0.39622641509433965,resnet50_fp32_medium_BS32,resnet50,fp32,medium,32,1773245177.3813107,1773246615.34202,1437.952,1435.0,49.718,52.531,55.593,resnet50_fp16_medium_BS128,resnet50,fp16,medium,128.0,1773245177.3800418,1031.057,1028.0,54.781,50.0,0.0012688636779785156,False,False,-0.2819999999999965,,,,,,,,
fixed_2026-03,23,54,0.41509433962264153,resnet50_fp32_medium_BS64,resnet50,fp32,medium,64,1773246615.3426604,1773248028.0129707,1412.661,1409.0,51.875,52.781,57.187,resnet50_fp32_medium_BS32,resnet50,fp32,medium,32.0,1773246615.34202,1437.952,1435.0,55.593,52.531,0.0006403923034667969,False,False,-0.6559999999999988,,,,,,,,
fixed_2026-03,24,54,0.4339622641509434,resnet50_fp32_medium_BS128,resnet50,fp32,medium,128,1773248028.0142963,1773249453.5725665,1425.546,1422.0,51.875,52.531,58.562,resnet50_fp32_medium_BS64,resnet50,fp32,medium,64.0,1773248028.0129707,1412.661,1409.0,57.187,52.781,0.0013256072998046875,False,False,-0.9059999999999988,,,,,,,,
fixed_2026-03,25,54,0.4528301886792453,resnet50_fp64_medium_BS32,resnet50,fp64,medium,32,1773249453.5799818,1773272684.160313,23230.46,23226.0,52.312,50.406,52.875,resnet50_fp32_medium_BS128,resnet50,fp32,medium,128.0,1773249453.5725665,1425.546,1422.0,58.562,52.531,0.007415294647216797,False,False,-0.2190000000000012,,,,,,,,
fixed_2026-03,26,54,0.4716981132075472,resnet50_fp64_medium_BS64,resnet50,fp64,medium,64,1773272684.1618657,1773296630.2147586,23945.932,23942.0,49.75,49.593,52.687,resnet50_fp64_medium_BS32,resnet50,fp64,medium,32.0,1773272684.160313,23230.46,23226.0,52.875,50.406,0.0015528202056884766,True,True,-0.6559999999999988,,,,,,,,
fixed_2026-03,27,54,0.49056603773584906,resnet50_fp64_medium_BS128,resnet50,fp64,medium,128,1773296630.2225366,1773320903.733487,24273.382,24269.0,49.218,48.718,52.062,resnet50_fp64_medium_BS64,resnet50,fp64,medium,64.0,1773296630.2147586,23945.932,23942.0,52.687,49.593,0.0077779293060302734,True,True,-0.375,,,,,,,,
