model,precision,profile,batch,throughput_img_s_mean,throughput_img_s_std,throughput_img_s_min,throughput_img_s_max,latency_avg_ms_mean,latency_avg_ms_std,latency_avg_ms_min,latency_avg_ms_max,avg_power_W_mean,avg_power_W_std,avg_power_W_min,avg_power_W_max,energy_per_img_J_avg_power_times_meta_duration_mean,energy_per_img_J_avg_power_times_meta_duration_std,energy_per_img_J_avg_power_times_meta_duration_min,energy_per_img_J_avg_power_times_meta_duration_max,energy_per_img_J_integrated_log_timestamps_mean,energy_per_img_J_integrated_log_timestamps_std,energy_per_img_J_integrated_log_timestamps_min,energy_per_img_J_integrated_log_timestamps_max,energy_per_img_J_power_over_throughput_proxy_mean,energy_per_img_J_power_over_throughput_proxy_std,energy_per_img_J_power_over_throughput_proxy_min,energy_per_img_J_power_over_throughput_proxy_max
resnet50,fp32,medium,8,64.81707433429806,0.9152767966345632,64.27023599958483,65.87372877360279,123.4405456598786,1.729024549077613,121.44446881843731,124.47441456495784,8.605516451291306,0.24684640524526685,8.331918092909536,8.811533413606261,0.2761586001065177,0.014617112542537076,0.2639530567680579,0.2923573369569935,0.2803008433333333,0.014335726258011246,0.26874598,0.2963436,0.1327759907357178,0.003889982881551046,0.12956419418703555,0.1371013078847755
resnet50,fp32,medium,16,70.961968436964,0.37495126638320936,70.63933844989415,71.37332516850451,225.4770778642393,1.1892888821716228,224.17338637685404,226.50268746994436,8.686255703360475,0.29742226803743005,8.513843124165554,9.029688415446072,0.25823216669075416,0.009919049437257788,0.2519585484606082,0.26966770025393055,0.2631159666666667,0.009823927810078499,0.25675324,0.27443037000000003,0.12242045627690228,0.004701116004628621,0.11930557460180359,0.12782804331967243
resnet50,fp32,medium,32,75.95852432704784,0.6448081038916132,75.36166999251827,76.64243971509148,421.16797176111464,3.5693627135177595,417.38967854715526,424.48320583829457,9.12732436285823,0.44173814838002035,8.719122390208783,9.59630447987851,0.24005772126364933,0.007793579453035565,0.23320739782832506,0.24853705772248963,0.24679469666666667,0.007940659401978729,0.23991466,0.2554838,0.12015826737258993,0.005627875386982206,0.1156970432193766,0.12648107820567087
resnet50,fp32,medium,64,79.06037869661564,0.2467712789852972,78.84619538592713,79.3302284429997,808.7367509490476,2.5217918727185737,805.9805219365068,810.9283981664801,8.897584780175938,0.3362353327378565,8.663525510204082,9.282879941434846,0.23521685450700033,0.009400827425107592,0.22915024588315777,0.24604584680206296,0.24539599,0.009911416988468393,0.23897056,0.25681063,0.11254300441031023,0.004295043769707655,0.1098788022402206,0.11749780077392484
resnet50,fp32,medium,128,80.57089282482137,0.33039318595904466,80.29956071577622,80.93881697345263,1587.1571552463731,6.497721433452567,1579.9247213312403,1592.5023339080203,9.035814070629927,0.33870525851169686,8.78528768115942,9.42117080291971,0.23241050504392705,0.009519542479199396,0.22568670583857173,0.24330331310427628,0.24987129333333333,0.009845829153983576,0.24331895,0.26119360999999996,0.11215805837628373,0.004592450436860782,0.1085423287572999,0.11732530936584264
resnet50,fp32,slow,1,23.635695206732176,0.4058023104826974,23.271308568168056,24.073020449575463,42.31716841365482,0.7233904981127774,41.54027958787512,42.971369533033574,6.981562949242904,0.26221297765830986,6.803775263484191,7.282704995287466,0.4518128698361323,0.012669739533939411,0.4406961546869684,0.4656075058832484,0.45494294999999996,0.012760589253964762,0.44381532999999995,0.46887125,0.2953278201754727,0.006908158850185156,0.28875124325546364,0.3025256016602561
resnet50,fp32,slow,4,33.23846808258355,0.009215010500520445,33.22802592807602,33.245460451867274,120.3424957808984,0.033368139654626434,120.31717851497932,120.38030813681893,7.149299867819045,0.2398121941649753,6.991898635477583,7.425303620085637,0.3672164846856878,0.012576910503673825,0.35905604197392954,0.38170026595529377,0.3710207833333334,0.012759675154737766,0.3627285,0.38571385999999996,0.215090192509627,0.007171709959814678,0.2104217280500488,0.22334789529644145
resnet50,fp32,slow,8,39.39231131025431,0.07296674691451892,39.30862553005115,39.44261964772329,203.08578124239952,0.3765562149987097,202.826284649726,203.51767308383904,7.140993136959292,0.22026495183290257,6.887772607550484,7.2882473262032095,0.32359448799736784,0.009309124509745142,0.3131225885059404,0.3309314589040931,0.3282160733333333,0.009880309480174881,0.31729496,0.33653451,0.18128140492714798,0.0057012398520392355,0.1747026577190333,0.18478101584776208
resnet50,fp32,slow,16,42.34791630305722,0.0674713253053261,42.27166663379112,42.39989287733066,377.8232436041037,0.6024225831423452,377.35944395639,378.5041204694286,7.0206742038166325,0.23994581423694566,6.879718303365607,7.297725553505535,0.3031152104483475,0.009489082443441606,0.29677243766372574,0.31402414236042286,0.30864136,0.009935932740191021,0.30178456,0.320036,0.16578404727997834,0.005589860200724336,0.16225791709591528,0.1722291355999981
resnet50,fp32,slow,32,44.57956916447392,0.009315568920094691,44.56977141336786,44.58831289103223,717.5880073899099,0.1499560190643457,717.4472681648751,717.7457335165294,7.005214317803843,0.25223276051302507,6.8254156028368795,7.293546742209632,0.2914153243817235,0.010962139504072424,0.2844455811787993,0.30405090700860404,0.2992327033333333,0.011380423764053512,0.29189701999999995,0.31234273,0.1571396085805898,0.005659299654682586,0.153076336831072,0.16360351696487113
resnet50,fp32,slow,64,46.798248636473176,0.004342953735561891,46.79369521182712,46.802344961431835,1366.260942575181,0.1267930795155236,1366.1413542103662,1366.393883543326,6.942971438315383,0.23608438846793128,6.748284966698383,7.205568181818181,0.28354669088466805,0.010114392379285773,0.27505622419787,0.29473706028018537,0.29591867,0.010744759489164939,0.28681227,0.30776947,0.14835934945265059,0.005031654868837573,0.1442135513374193,0.15395741789767237
resnet50,fp32,slow,128,46.943798910610155,0.011729058860794788,46.93030920796893,46.95158863692256,2724.049739090536,0.6807072726252389,2723.597679314736,2724.832629697407,6.956429910121852,0.2547838325847412,6.777231970601745,7.248095391705069,0.283821536939138,0.009718687969767834,0.2768710622211539,0.29492704767132627,0.3060858833333333,0.010406034231696195,0.29851317,0.31795159999999995,0.14818573726171716,0.005402138582387914,0.14441055439393838,0.1543738050645041
resnet50,fp64,fast,1,1.353321117446565,0.5782852315691601,1.0194463366992164,2.0210673856735375,818.8780351074544,280.6701562243263,494.7880546134001,980.9246097620204,5.241373248862517,0.867433357398636,4.692552217625072,6.241412620220501,4.2667262980537135,0.907153485283296,3.2207593894543867,4.838621565323319,4.2728983666666664,0.9081170676581208,3.2258224499999995,4.84543252,4.129994108662444,0.9035100339371578,3.088176408398426,4.6987808345573505
resnet50,fp64,fast,4,1.8361026495998096,0.6307534381380012,1.107781872709879,2.2036592397092045,2415.585575808873,1035.106442316123,1815.1626748461533,3610.8191499966665,5.594819472805284,0.8117314635717595,4.687041536050158,6.250852899696568,3.3394978250648215,0.8678860400399064,2.7414285407294146,4.334923899436462,3.354285996666667,0.8712896767217015,2.75383135,4.353610140000001,3.2431600110126038,0.860889789358359,2.6531161793602176,4.231014833799925
resnet50,fp64,fast,8,1.5207783629012066,0.6525615460778476,1.1439376448367171,2.2742915252197706,5834.4422417741525,2006.4625318839153,3517.5789520769285,6993.388176452485,5.510838338764262,0.5435497058918478,5.129965042800161,6.133302685037979,4.02983528269927,1.0815483393707195,2.783019807267569,4.715171915638425,4.063522586666667,1.0905002372701276,2.80640642,4.75481005,3.92894521470172,1.068787570596784,2.6967970539508133,4.605558980662694
resnet50,fp64,fast,16,2.435121922757721,0.006692825424157673,2.4279053309052183,2.4411249031483737,6570.546010630566,18.071976332511436,6554.3553217471335,6590.0427814599225,6.306724687206292,0.2475294070889861,6.15042851782364,6.59211523364486,2.675110624318067,0.11241332317505817,2.607067398407071,2.8048628216391633,2.718811913333333,0.11422914470119516,2.6494402100000003,2.85065214,2.5900842760401237,0.10835005725874595,2.524458733798258,2.7151450881270813
resnet50,fp64,fast,32,1.923682738042177,0.6618420246193962,1.1594641778994377,2.3093076691656536,18445.833740704056,7919.218032490205,13852.534117859477,27590.126444187812,6.57837378168636,0.7269842577059602,5.738985567101874,7.006824592969675,3.7742857755696626,1.1183613096716778,3.1275612403131507,5.065657625068618,3.89398998,1.1538949181440556,3.2268909399999997,5.22639266,3.673226925646949,1.1054477593585665,3.034166770641359,4.949687688928003
resnet50,fp64,fast,64,1.5393826068199417,0.6592188358757634,1.1587760246903234,2.300582951479446,46049.061583008704,15810.771380312595,27792.355361372174,55177.719907450155,6.0915497340954845,0.8916380917084321,5.380860527222605,7.0920370543095785,4.352539282807211,1.0315804421009185,3.180832329082919,5.124094993018154,4.626670466666667,1.097001823317373,3.38064274,5.44710312,4.244341042050739,1.0222558022928325,3.0827130357324743,5.006737551317019
resnet50,fp64,fast,128,1.937271269265034,0.6363779420581728,1.2161173142980195,2.420035050720042,72256.46128774622,28642.569881291936,52841.06848519182,105152.05757552847,6.126615639564247,0.9503736379830025,5.077462727751448,6.9298831026795105,3.4628601683223685,0.7605431304222995,2.9585067895719286,4.337649582623615,3.87845669,0.8639212733710885,3.32902244,4.87425042,3.322561202534646,0.7390816225794087,2.863546584012342,4.17514220713346
resnet50,fp64,medium,1,2.02682397311921,0.004989566771806795,2.0214599628357357,2.0313270553678833,493.38475170015045,1.2153522015324592,492.2890173482651,494.69196441426635,5.938225142511612,0.23819311978149357,5.773506846658134,6.211337729646103,3.0839188085903966,0.1392746216434802,3.001002015482372,3.24471296801307,3.08873078,0.13929388221009892,3.0058447499999996,3.24954806,2.930016546407227,0.12465553123207364,2.842234012194813,3.07269886311908
resnet50,fp64,medium,4,2.2027644194319618,0.0055781222745045315,2.1969639698894685,2.2080898322243865,1815.90780694015,4.599965642955537,1811.5205013966656,1820.694401374841,5.987046310668492,0.25016446244028745,5.824575411159746,6.275126299576434,2.819830739367498,0.11297210541783415,2.7493696986147294,2.9501355880589735,2.8326261900000005,0.11347715965979557,2.7619375699999997,2.96351842,2.718159524502431,0.1201384432415445,2.637834442311698,2.856271830389709
resnet50,fp64,medium,8,2.2742570875485324,0.0058581892272332806,2.268391707505717,2.2801080593824246,3517.6477767565066,9.061117415527487,3508.605641333871,3526.7277576131933,6.249315490927568,0.25404890643523476,6.102187184483216,6.54266543291474,2.843956427752747,0.114947295224512,2.7612185433449055,2.975207028498425,2.8678653733333337,0.115952600864903,2.78441,3.0002650300000004,2.7480279886868444,0.11804928072329504,2.676271047494133,2.8842749738795943
resnet50,fp64,medium,16,2.4344091974098245,0.007133490483480902,2.426781474732075,2.4409156544371426,6572.474204022772,19.272217914638826,6554.917197124324,6593.094667399526,6.283129446452329,0.24198516763036776,6.12488615746181,6.561690599245705,2.6700444431038934,0.1184683988180872,2.590855109279583,2.8062390508797352,2.7132315499999997,0.11996941877531647,2.63299011,2.85114616,2.581166865607012,0.10678352431816238,2.509257600248446,2.7038654561882782
resnet50,fp64,medium,32,2.2996643021098357,0.006870570394831137,2.292833426955463,2.3065738913751086,13910.705835920116,41.5582411748161,13868.9522999328,13952.065989472834,7.114844049558637,0.27229196580419995,6.957074584550965,7.429259059468395,3.1997185180239587,0.13006255894120625,3.121042994531658,3.349843872670867,3.301016713333334,0.13444232365188621,3.2198564899999997,3.4562026800000005,3.094083442263732,0.12662265425251779,3.0166813778110906,3.240208805457504
resnet50,fp64,medium,64,2.2985618238439236,0.006519172505946415,2.2916153914100312,2.3045469949755355,27816.942471436196,78.94302595622591,27744.549824860467,27901.112536379747,7.240732354910893,0.30231203745610324,7.055283789509365,7.589580026203458,3.2593948409308737,0.13508907575020268,3.1702764256267164,3.414825548199855,3.4635935166666667,0.1435797832664769,3.3690447100000003,3.6288109000000004,3.15035728424713,0.13989957114503543,3.0681508853218524,3.3118908411300154
resnet50,fp64,medium,128,2.365363700246394,0.061425133147886564,2.310120337025599,2.431510375007694,54086.55844961547,1395.5864025524731,52591.689168201796,55355.227951592795,6.552704652050313,0.26949866538416656,6.3538140219640304,6.859421331714229,2.900603125240734,0.15811891929256114,2.7469920841971884,3.062874011205978,3.2499005933333334,0.17044841249113768,3.0901915399999997,3.4293664899999996,2.771454836890289,0.13265956357749892,2.6505659481104558,2.9133730024162583
resnet50,fp64,slow,1,1.0194625482722053,4.3901629373627466e-05,1.0194122458838755,1.0194931405469514,980.9090122350725,0.042242357160759865,980.8795765545872,980.957413487765,4.8609747254589735,0.20323456269499818,4.70876091654993,5.091766809413271,4.907539976526809,0.20420909843057963,4.751724099688377,5.138720271473981,4.914070376666667,0.20439013567359587,4.75811408,5.14545502,4.768170772636959,0.19924171946894165,4.619093929431097,4.994463383281813
resnet50,fp64,slow,4,1.107780766629017,3.996605362512629e-06,1.1077766274397107,1.1077846034781336,3610.8227553062975,0.0130269814167649,3610.810249069287,3610.836247055316,4.865229579983665,0.19349646024684872,4.71876355162576,5.084584656257485,4.498245105515867,0.17893335600029633,4.362327916920456,4.700970291640955,4.517954113333334,0.1796001370576722,4.381283870000001,4.721371220000001,4.39187003200221,0.17465554324757313,4.259670618373443,4.58986759726874
resnet50,fp64,slow,8,1.144013601082747,8.020243860902878e-05,1.1439271884046824,1.144085653010023,6992.923876640622,0.4902562089870822,6992.483455196265,6993.452101752016,5.014064820333492,0.1992198590072505,4.878736048231656,5.242829004037684,4.4848915742856255,0.1765374257421206,4.365735350097452,4.687706582344292,4.5218785766666665,0.17785414040353445,4.401780990000001,4.72619976,4.382869599332107,0.17406248063104468,4.264900858799875,4.582780472983363
resnet50,fp64,slow,16,1.2248921536363238,0.00011674638431481666,1.2247584696835372,1.22497403452312,13062.374552245315,1.2450587541939004,13061.5013453969,13063.80024800662,5.039279821675272,0.20952477389610172,4.889004543832519,5.278623540046148,4.216180514008397,0.17502061626645254,4.089841082108387,4.415955416824334,4.2840326399999995,0.1779156896426093,4.1556161199999995,4.487114549999999,4.114054761609082,0.1708582709610838,3.9912067136477543,4.309171779384782
resnet50,fp64,slow,32,1.158916157567477,6.441407127922548e-05,1.1588527184866944,1.1589815042524223,27603.17313098865,1.5342165751563268,27601.61672846204,27604.68415479586,5.486656637539638,0.2173183732351517,5.3050591826314735,5.727435525760838,4.844330396403686,0.1919744253581627,4.68381056554678,5.056988264678282,4.998065100000001,0.19810259207177244,4.832399580000001,5.21750254,4.734294977410209,0.18732630387213176,4.577611486612929,4.94178337164682
resnet50,fp64,slow,64,1.15852343140338,2.190134693883542e-05,1.1584995373157747,1.1585425529458315,55189.750339026585,1.0433427166455065,55188.83942868924,55190.888616128395,5.542233519702971,0.22062433568177897,5.379928191546627,5.793438625204582,4.896471629334546,0.19422876966925492,4.753118356495622,5.117520935081464,5.2049871633333336,0.20655060688564342,5.05260014,5.44007309,4.783874883308037,0.19035749313988978,4.643875994989033,5.000626528972612
resnet50,fp64,slow,128,1.2067087469098305,0.02432897881193402,1.1786210744811398,1.221212151601632,106000.9787678363,2162.2618981657347,104713.36833976807,108497.32846322755,5.209911885784546,0.2247082854673202,5.035805383530565,5.4635754846163715,4.455299631759212,0.13103247566868648,4.325978173964113,4.58797859420614,5.004472986666666,0.14902218319832125,4.867590959999999,5.163219559999999,4.316906377194871,0.14019517818297386,4.204199096142466,4.4738954467909915
