prefix,model,precision,profile,batch,metric,n_devices,mean,sd,cv,min,max,max_to_min_ratio
mobilenet_v2_fp16_fast_BS1,mobilenet_v2,fp16,fast,1,throughput_img_s,4,37.421374308067904,6.517003917328608,0.17415191285274542,33.9610676082636,47.19294830441813,1.3896191029322906
mobilenet_v2_fp16_fast_BS1,mobilenet_v2,fp16,fast,1,latency_avg_ms,4,27.250858314088894,4.043925473692116,0.14839626066388437,21.189606412159282,29.445481853953098,1.3896191029322909
mobilenet_v2_fp16_fast_BS1,mobilenet_v2,fp16,fast,1,avg_power_W,4,6.331663168263772,0.9742268838145489,0.15386587345607255,5.7030969341749325,7.7643908536585355,1.3614341371495224
mobilenet_v2_fp16_fast_BS1,mobilenet_v2,fp16,fast,1,energy_per_img_J_avg_power_times_meta_duration,4,0.2578869288135759,0.00803692848856372,0.031164543800409294,0.2537467784472018,0.2699413618454111,1.063821828585615
mobilenet_v2_fp16_fast_BS1,mobilenet_v2,fp16,fast,1,energy_per_img_J_integrated_log_timestamps,4,0.25999919250000003,0.007914529430704734,0.030440592351857913,0.25563093000000003,0.27183922,1.0634050425744646
mobilenet_v2_fp16_fast_BS1,mobilenet_v2,fp16,fast,1,energy_per_img_J_power_over_throughput_proxy,4,0.16962684136538747,0.005818822811709317,0.03430366777375278,0.1645243862191938,0.1780037712563412,1.0819294047946728
mobilenet_v2_fp16_fast_BS16,mobilenet_v2,fp16,fast,16,throughput_img_s,4,297.03081781244117,80.57314358095876,0.27126189859476574,222.07332355048578,368.073864115029,1.657442948258266
mobilenet_v2_fp16_fast_BS16,mobilenet_v2,fp16,fast,16,latency_avg_ms,4,57.0219860342142,15.518817028147224,0.27215497227395163,43.46953576415777,72.04827551636379,1.657442948258266
mobilenet_v2_fp16_fast_BS16,mobilenet_v2,fp16,fast,16,avg_power_W,4,6.335849919502772,0.6423623628788389,0.10138535019611868,5.427746018440905,6.942215286624204,1.2790236063069
mobilenet_v2_fp16_fast_BS16,mobilenet_v2,fp16,fast,16,energy_per_img_J_avg_power_times_meta_duration,4,0.12281679146965173,0.02445850186876544,0.1991462370583845,0.10011359613313296,0.15476831503268063,1.5459270369917266
mobilenet_v2_fp16_fast_BS16,mobilenet_v2,fp16,fast,16,energy_per_img_J_integrated_log_timestamps,4,0.1251703475,0.024852621404079116,0.19855039073115233,0.10206171,0.15766522,1.5448028452590103
mobilenet_v2_fp16_fast_BS16,mobilenet_v2,fp16,fast,16,energy_per_img_J_power_over_throughput_proxy,4,0.022235790349117043,0.0047670948155319,0.21438836851244175,0.017634534612067796,0.02786484113379604,1.580129090264019
mobilenet_v2_fp16_fast_BS4,mobilenet_v2,fp16,fast,4,throughput_img_s,4,110.85467097269242,27.02318466686467,0.2437712766611474,86.22507399204038,134.82239869249736,1.5636101246482328
mobilenet_v2_fp16_fast_BS4,mobilenet_v2,fp16,fast,4,latency_avg_ms,4,37.76834682450718,9.21869849668459,0.24408530613001966,29.668660688371165,46.39021823709016,1.5636101246482328
mobilenet_v2_fp16_fast_BS4,mobilenet_v2,fp16,fast,4,avg_power_W,4,6.003489750620481,0.33920963562284134,0.05650207624453475,5.499439820742639,6.221731691919192,1.1313391717556818
mobilenet_v2_fp16_fast_BS4,mobilenet_v2,fp16,fast,4,energy_per_img_J_avg_power_times_meta_duration,4,0.1555605631452897,0.03447503724726901,0.22161810519463201,0.1261777934839367,0.1966459285361352,1.5584828606245167
mobilenet_v2_fp16_fast_BS4,mobilenet_v2,fp16,fast,4,energy_per_img_J_integrated_log_timestamps,4,0.15772361,0.034716326291972965,0.22010862097293468,0.12821766999999998,0.19911927,1.552978384336574
mobilenet_v2_fp16_fast_BS4,mobilenet_v2,fp16,fast,4,energy_per_img_J_power_over_throughput_proxy,4,0.05637071362203044,0.012492636508370283,0.2216157239401701,0.045715691687393034,0.07012827487199383,1.5340088333681063
mobilenet_v2_fp16_fast_BS8,mobilenet_v2,fp16,fast,8,throughput_img_s,4,245.71707160012159,40.95500705867036,0.16667546455754723,184.39614962629952,269.1068103970533,1.4593949545173797
mobilenet_v2_fp16_fast_BS8,mobilenet_v2,fp16,fast,8,latency_avg_ms,4,33.39120595775428,6.668267156235629,0.1997012975413992,29.727973023783417,43.38485383893829,1.4593949545173797
mobilenet_v2_fp16_fast_BS8,mobilenet_v2,fp16,fast,8,avg_power_W,4,6.531732396992464,0.9140124246774611,0.13993415056292235,5.36855750798722,7.539052505966587,1.404297615281228
mobilenet_v2_fp16_fast_BS8,mobilenet_v2,fp16,fast,8,energy_per_img_J_avg_power_times_meta_duration,4,0.11876449964852916,0.01332363250052468,0.11218531244567649,0.1043723439258105,0.13390602549166025,1.2829646288948224
mobilenet_v2_fp16_fast_BS8,mobilenet_v2,fp16,fast,8,energy_per_img_J_integrated_log_timestamps,4,0.1206448125,0.013520606770322546,0.11206952450046326,0.10609525,0.13592754,1.2811840303877884
mobilenet_v2_fp16_fast_BS8,mobilenet_v2,fp16,fast,8,energy_per_img_J_power_over_throughput_proxy,4,0.02677170931938548,0.002301692246442742,0.0859747959677748,0.02387639294245702,0.029114260351245043,1.2193743176120229
mobilenet_v2_fp16_medium_BS1,mobilenet_v2,fp16,medium,1,throughput_img_s,4,33.15292618489996,0.5389372044639633,0.016256097620409478,32.61191281454899,33.729136083820016,1.0342581336956294
mobilenet_v2_fp16_medium_BS1,mobilenet_v2,fp16,medium,1,latency_avg_ms,4,30.16922548055569,0.4901230218354567,0.01624579398471283,29.647957703835274,30.66364140265563,1.0342581336956296
mobilenet_v2_fp16_medium_BS1,mobilenet_v2,fp16,medium,1,avg_power_W,4,5.416328833220969,0.5003637438005093,0.0923806067186202,5.014335478335478,6.119880071333037,1.2204767905486347
mobilenet_v2_fp16_medium_BS1,mobilenet_v2,fp16,medium,1,energy_per_img_J_avg_power_times_meta_duration,4,0.24867952889374517,0.020032969271659082,0.08055737181414194,0.23192545346292143,0.2754423676516818,1.1876331965250098
mobilenet_v2_fp16_medium_BS1,mobilenet_v2,fp16,medium,1,energy_per_img_J_integrated_log_timestamps,4,0.25037603750000004,0.01993205946824258,0.0796084947555837,0.23400595000000002,0.27712075,1.1842465971484912
mobilenet_v2_fp16_medium_BS1,mobilenet_v2,fp16,medium,1,energy_per_img_J_power_over_throughput_proxy,4,0.16328907447048757,0.013412378555637391,0.0821388607849664,0.15256978718287914,0.18144194550742626,1.1892390286285137
mobilenet_v2_fp16_medium_BS16,mobilenet_v2,fp16,medium,16,throughput_img_s,4,231.59259476697153,3.6193373393736707,0.01562803570215813,228.7002182924289,236.88689400496054,1.0357965365037987
mobilenet_v2_fp16_medium_BS16,mobilenet_v2,fp16,medium,16,latency_avg_ms,4,69.09933004069876,1.0658352048375235,0.015424682181574815,67.54278267359507,69.96058035913855,1.0357965365037984
mobilenet_v2_fp16_medium_BS16,mobilenet_v2,fp16,medium,16,avg_power_W,4,6.284181078636788,0.6207792212392801,0.09878442608053303,5.842375824175824,7.176173190984579,1.2282970844308723
mobilenet_v2_fp16_medium_BS16,mobilenet_v2,fp16,medium,16,energy_per_img_J_avg_power_times_meta_duration,4,0.10956362280653388,0.008099802467283302,0.07392784447795994,0.10097357073425248,0.11947163570475146,1.1831970963885505
mobilenet_v2_fp16_medium_BS16,mobilenet_v2,fp16,medium,16,energy_per_img_J_integrated_log_timestamps,4,0.11179672,0.00835394034817502,0.07472437785451148,0.10305775000000002,0.12218022,1.1855510138732894
mobilenet_v2_fp16_medium_BS16,mobilenet_v2,fp16,medium,16,energy_per_img_J_power_over_throughput_proxy,4,0.027112650033541272,0.002291485047261156,0.0845171919538054,0.025347803327946394,0.030293669141671916,1.1951200958022512
mobilenet_v2_fp16_medium_BS4,mobilenet_v2,fp16,medium,4,throughput_img_s,4,131.44350533866236,5.441812795464128,0.04140039313044318,126.15499449387384,138.82173544661825,1.1004061789512385
mobilenet_v2_fp16_medium_BS4,mobilenet_v2,fp16,medium,4,latency_avg_ms,4,30.469739594458733,1.2376596405478066,0.040619304825725816,28.813931673820186,31.707028453750535,1.1004061789512385
mobilenet_v2_fp16_medium_BS4,mobilenet_v2,fp16,medium,4,avg_power_W,4,5.9346439406193845,0.5409103489333145,0.09114453273785807,5.546189265536723,6.705756653992395,1.2090746155492869
mobilenet_v2_fp16_medium_BS4,mobilenet_v2,fp16,medium,4,energy_per_img_J_avg_power_times_meta_duration,4,0.12566282352879984,0.01061164719761395,0.08444539840521677,0.1172845911459486,0.14041846307772862,1.1972456202962953
mobilenet_v2_fp16_medium_BS4,mobilenet_v2,fp16,medium,4,energy_per_img_J_integrated_log_timestamps,4,0.12745318,0.010866595568542465,0.08525950916675806,0.11903503,0.14260533,1.1980114593157998
mobilenet_v2_fp16_medium_BS4,mobilenet_v2,fp16,medium,4,energy_per_img_J_power_over_throughput_proxy,4,0.04511616562282644,0.0029588981899792742,0.06558399077430076,0.042062355315880165,0.04830480351235049,1.1484093829171178
mobilenet_v2_fp16_medium_BS8,mobilenet_v2,fp16,medium,8,throughput_img_s,4,173.4473622593979,1.3878814508899495,0.008001744349471939,172.00421135449685,175.22320795524777,1.0187146382952021
mobilenet_v2_fp16_medium_BS8,mobilenet_v2,fp16,medium,8,latency_avg_ms,4,46.12571328426304,0.368242025233044,0.007983443485494655,45.65605260487646,46.510489115363455,1.0187146382952024
mobilenet_v2_fp16_medium_BS8,mobilenet_v2,fp16,medium,8,avg_power_W,4,6.161976499096041,0.52677205922733,0.08548751513489335,5.755787592008413,6.883637396694215,1.1959505604848515
mobilenet_v2_fp16_medium_BS8,mobilenet_v2,fp16,medium,8,energy_per_img_J_avg_power_times_meta_duration,4,0.1170079305911475,0.010681664956732133,0.09129009378053456,0.10854018669019715,0.13251874076423784,1.2209186735829185
mobilenet_v2_fp16_medium_BS8,mobilenet_v2,fp16,medium,8,energy_per_img_J_integrated_log_timestamps,4,0.11898868,0.010746313194033883,0.0903137440808141,0.11063376,0.13465858,1.2171563182883778
mobilenet_v2_fp16_medium_BS8,mobilenet_v2,fp16,medium,8,energy_per_img_J_power_over_throughput_proxy,4,0.0355145290137314,0.0028141664907230675,0.07923986517278585,0.0331221709499518,0.03928496388704574,1.1860624699512008
mobilenet_v2_fp16_slow_BS1,mobilenet_v2,fp16,slow,1,throughput_img_s,4,22.46515012792286,0.5779166041438093,0.025725027469346528,22.02625674414256,23.306329964357555,1.0581157858588661
mobilenet_v2_fp16_slow_BS1,mobilenet_v2,fp16,slow,1,latency_avg_ms,4,44.53503414581694,1.1218669431566906,0.025190660895946897,42.906798347457666,45.40036065210807,1.0581157858588661
mobilenet_v2_fp16_slow_BS1,mobilenet_v2,fp16,slow,1,avg_power_W,4,5.1204218804760675,0.48608136000399116,0.09492994353793327,4.749339559093691,5.802920833333333,1.2218374283688183
mobilenet_v2_fp16_slow_BS1,mobilenet_v2,fp16,slow,1,energy_per_img_J_avg_power_times_meta_duration,4,0.34398259860490843,0.035466726389773766,0.10310616447929723,0.31186745833639806,0.3916320860770744,1.255764510238313
mobilenet_v2_fp16_slow_BS1,mobilenet_v2,fp16,slow,1,energy_per_img_J_integrated_log_timestamps,4,0.34611256749999997,0.035788606844310435,0.1034016392493764,0.31365940999999997,0.39402733999999995,1.2562267460746674
mobilenet_v2_fp16_slow_BS1,mobilenet_v2,fp16,slow,1,energy_per_img_J_power_over_throughput_proxy,4,0.22817433212798016,0.024052255268556123,0.10541174830771724,0.20377895474563654,0.25945193937149774,1.2732028177068335
mobilenet_v2_fp16_slow_BS16,mobilenet_v2,fp16,slow,16,throughput_img_s,4,195.97484866372622,3.313615320860696,0.01690837035188397,194.1431236343569,200.941759897072,1.0350186817613969
